﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;27-12-2019;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a3f16f49-114b-4a69-85be-02f3dd57a6a5;FRB1696;32;689172;6207567;1;27-12-2019 10:15:00 +01:00;;pH; =;8,6;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;22-12-2021;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/704b1904-467e-40a0-a199-2669d5160adc;FRB1696;32;689172;6207567;1;22-12-2021 12:10:00 +01:00;;pH; =;9,17;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;31-01-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c6ad88e7-d96c-4896-bc84-e5aef8906f85;FRB1696;32;689172;6207567;1;31-01-2001 09:10:00 +01:00;;Temperatur; =;2;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;14-07-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7af6614b-5316-46c4-97ae-c225b4c44b6b;FRB1696;32;689172;6207567;1;14-07-2004 11:00:00 +02:00;;Oxygenmætning; =;87;pct;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;09-12-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d398d508-88df-4ddf-ab3d-43585bd29848;FRB1696;32;689172;6207567;1;09-12-1992 09:12:00 +01:00;;Oxygen indhold; =;12,5;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;05-12-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5de97429-6c33-454d-810e-692c8538c389;FRB1696;32;689172;6207567;1;05-12-2001 09:20:00 +01:00;;Oxygen indhold; =;13,2;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;11-01-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d1af2046-1349-4e6e-8ccb-ca3f8d655fec;FRB1696;32;689172;6207567;1;11-01-2011 11:00:00 +01:00;;Temperatur; =;1,8;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;28-01-2015;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b28c27be-b80c-4f35-a2f0-93c9f45937a2;FRB1696;32;689172;6207567;1;28-01-2015 12:00:00 +01:00;;pH; =;8,5;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;07-09-2023;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/869fd7ff-3808-4209-8faa-d615d4a3c95b;FRB1696;32;689172;6207567;1;07-09-2023 09:59:00 +02:00;;Temperatur; =;19,3;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;09-01-2019;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1eebeea5-5432-45d9-b32b-e45c4686725f;FRB1696;32;689172;6207567;1;09-01-2019 08:16:00 +01:00;;pH; =;8,3;pH;2
