Vandportalen - www.vandportalen.dk
Lokalitet:;490081 Arrenakke å, sv for Skovbjerggård
Tidsserie:;Vandføring
Drives af WSP
Dataperiode:;01-01-1917 00:00 - 06-11-2024 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;29-10-2024 12:38

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring (l/s);ks mrk.
30-03-2024 18:15;25.569;0
30-03-2024 18:30;26.372;0
30-03-2024 18:45;25.923;0
30-03-2024 19:00;25.957;0
30-03-2024 19:15;25.634;0
30-03-2024 19:30;26.207;0
30-03-2024 19:45;25.271;0
30-03-2024 20:00;25.628;0
30-03-2024 20:15;25.425;0
30-03-2024 20:30;25.989;0
30-03-2024 20:45;26.447;0
30-03-2024 21:00;26.211;0
30-03-2024 21:15;24.673;0
30-03-2024 21:30;25.553;0
30-03-2024 21:45;25.561;0
30-03-2024 22:00;25.236;0
30-03-2024 22:15;25.693;0
30-03-2024 22:30;25.352;0
30-03-2024 22:45;26.159;0
30-03-2024 23:00;25.809;0
30-03-2024 23:15;26.349;0
30-03-2024 23:30;26.226;0
30-03-2024 23:45;25.167;0
31-03-2024 00:00;25.247;0
31-03-2024 00:15;25.888;0
31-03-2024 00:30;27.105;0
31-03-2024 00:45;26.951;0
31-03-2024 01:00;25.519;0
31-03-2024 01:15;26.255;0
31-03-2024 01:30;25.478;0
31-03-2024 01:45;24.863;0
31-03-2024 02:00;25.644;0
31-03-2024 02:15;26.352;0
31-03-2024 02:30;25.408;0
31-03-2024 02:45;25.583;0
31-03-2024 03:00;25.626;0
31-03-2024 03:15;25.613;0
31-03-2024 03:30;24.968;0
31-03-2024 03:45;25.734;0
31-03-2024 04:00;25.271;0
31-03-2024 04:15;24.985;0
31-03-2024 04:30;26.219;0
31-03-2024 04:45;25.898;0
31-03-2024 05:00;25.230;0
31-03-2024 05:15;27.334;0
31-03-2024 05:30;24.896;0
31-03-2024 05:45;25.644;0
31-03-2024 06:00;25.050;0
31-03-2024 06:15;25.383;0
31-03-2024 06:30;26.675;0
31-03-2024 06:45;24.984;0
31-03-2024 07:00;25.661;0
31-03-2024 07:15;26.614;0
31-03-2024 07:30;25.854;0
31-03-2024 07:45;24.716;0
31-03-2024 08:00;26.675;0
31-03-2024 08:15;24.715;0
31-03-2024 08:30;25.289;0
31-03-2024 08:45;25.451;0
31-03-2024 09:00;26.132;0
31-03-2024 09:15;24.756;0
31-03-2024 09:30;24.109;0
31-03-2024 09:45;18.991;0
31-03-2024 10:00;26.184;0
31-03-2024 10:15;25.592;0
31-03-2024 10:30;25.071;0
31-03-2024 10:45;25.775;0
31-03-2024 11:00;25.122;0
31-03-2024 11:15;26.462;0
31-03-2024 11:30;24.954;0
31-03-2024 11:45;25.811;0
31-03-2024 12:00;25.864;0
31-03-2024 12:15;26.598;0
31-03-2024 12:30;26.005;0
31-03-2024 12:45;25.981;0
31-03-2024 13:00;26.058;0
31-03-2024 13:15;26.112;0
31-03-2024 13:30;25.766;0
31-03-2024 13:45;25.842;0
31-03-2024 14:00;26.531;0
31-03-2024 14:15;26.173;0
31-03-2024 14:30;25.586;0
31-03-2024 14:45;25.083;0
31-03-2024 15:00;25.480;0
31-03-2024 15:15;24.753;0
31-03-2024 15:30;25.021;0
31-03-2024 15:45;24.512;0
31-03-2024 16:00;25.348;0
31-03-2024 16:15;24.632;0
31-03-2024 16:30;25.622;0
31-03-2024 16:45;24.718;0
31-03-2024 17:00;25.603;0
31-03-2024 17:15;25.885;0
31-03-2024 17:30;24.723;0
31-03-2024 17:45;25.661;0
31-03-2024 18:00;22.418;0
31-03-2024 18:15;25.739;0
31-03-2024 18:30;26.340;0
31-03-2024 18:45;25.742;0
31-03-2024 19:00;24.928;0
31-03-2024 19:15;25.653;0
31-03-2024 19:30;25.653;0
31-03-2024 19:45;25.469;0
31-03-2024 20:00;26.321;0
31-03-2024 20:15;25.214;0
31-03-2024 20:30;26.079;0
31-03-2024 20:45;25.833;0
31-03-2024 21:00;25.313;0
31-03-2024 21:15;25.552;0
31-03-2024 21:30;25.915;0
31-03-2024 21:45;26.765;0
31-03-2024 22:00;26.379;0
31-03-2024 22:15;25.911;0
31-03-2024 22:30;25.891;0
31-03-2024 22:45;23.896;0
31-03-2024 23:00;26.395;0
31-03-2024 23:15;27.424;0
31-03-2024 23:30;25.245;0
31-03-2024 23:45;26.141;0
01-04-2024 00:00;26.241;0
01-04-2024 00:15;24.403;0
01-04-2024 00:30;26.060;0
01-04-2024 00:45;26.760;0
01-04-2024 01:00;26.472;0
01-04-2024 01:15;25.778;0
01-04-2024 01:30;25.083;0
01-04-2024 01:45;25.710;0
01-04-2024 02:00;25.556;0
01-04-2024 02:15;26.010;0
01-04-2024 02:30;25.600;0
01-04-2024 02:45;25.622;0
01-04-2024 03:00;25.159;0
01-04-2024 03:15;25.840;0
01-04-2024 03:30;25.476;0
01-04-2024 03:45;25.306;0
01-04-2024 04:00;25.973;0
01-04-2024 04:15;23.933;0
01-04-2024 04:30;25.675;0
01-04-2024 04:45;25.611;0
01-04-2024 05:00;24.885;0
01-04-2024 05:15;26.123;0
01-04-2024 05:30;26.247;0
01-04-2024 05:45;24.888;0
01-04-2024 06:00;26.546;0
01-04-2024 06:15;25.922;0
01-04-2024 06:30;25.771;0
01-04-2024 06:45;26.092;0
01-04-2024 07:00;25.126;0
01-04-2024 07:15;24.982;0
01-04-2024 07:30;25.408;0
01-04-2024 07:45;25.094;0
01-04-2024 08:00;24.990;0
01-04-2024 08:15;25.643;0
01-04-2024 08:30;25.884;0
01-04-2024 08:45;26.074;0
01-04-2024 09:00;24.013;0
01-04-2024 09:15;23.748;0
01-04-2024 09:30;25.183;0
01-04-2024 09:45;24.464;0
01-04-2024 10:00;25.951;0
01-04-2024 10:15;25.367;0
01-04-2024 10:30;24.986;0
01-04-2024 10:45;25.816;0
01-04-2024 11:00;25.003;0
01-04-2024 11:15;25.629;0
01-04-2024 11:30;26.229;0
01-04-2024 11:45;25.471;0
01-04-2024 12:00;25.407;0
01-04-2024 12:15;26.213;0
01-04-2024 12:30;25.041;0
01-04-2024 12:45;25.398;0
01-04-2024 13:00;24.887;0
01-04-2024 13:15;25.707;0
01-04-2024 13:30;26.824;0
01-04-2024 13:45;26.118;0
01-04-2024 14:00;25.978;0
01-04-2024 14:15;28.640;0
01-04-2024 14:30;27.921;0
01-04-2024 14:45;25.324;0
01-04-2024 15:00;26.115;0
01-04-2024 15:15;25.211;0
01-04-2024 15:30;25.262;0
01-04-2024 15:45;26.052;0
01-04-2024 16:00;25.164;0
01-04-2024 16:15;26.275;0
01-04-2024 16:30;25.303;0
01-04-2024 16:45;26.160;0
01-04-2024 17:00;25.743;0
01-04-2024 17:15;26.333;0
01-04-2024 17:30;27.479;0
01-04-2024 17:45;27.239;0
01-04-2024 18:00;26.807;0
01-04-2024 18:15;27.651;0
01-04-2024 18:30;25.957;0
01-04-2024 18:45;25.629;0
01-04-2024 19:00;26.660;0
01-04-2024 19:15;25.478;0
01-04-2024 19:30;26.567;0
01-04-2024 19:45;26.121;0
01-04-2024 20:00;25.632;0
01-04-2024 20:15;26.607;0
01-04-2024 20:30;26.817;0
01-04-2024 20:45;27.253;0
01-04-2024 21:00;27.009;0
01-04-2024 21:15;27.027;0
01-04-2024 21:30;26.995;0
01-04-2024 21:45;27.762;0
01-04-2024 22:00;26.713;0
01-04-2024 22:15;28.095;0
01-04-2024 22:30;27.249;0
01-04-2024 22:45;27.205;0
01-04-2024 23:00;27.279;0
01-04-2024 23:15;27.941;0
01-04-2024 23:30;28.171;0
01-04-2024 23:45;29.443;0
02-04-2024 00:00;30.109;0
02-04-2024 00:15;33.653;0
02-04-2024 00:30;35.966;0
02-04-2024 00:45;37.829;0
02-04-2024 01:00;39.203;0
02-04-2024 01:15;41.288;0
02-04-2024 01:30;43.850;0
02-04-2024 01:45;45.874;0
02-04-2024 02:00;45.981;0
02-04-2024 02:15;46.970;0
02-04-2024 02:30;48.838;0
02-04-2024 02:45;49.885;0
02-04-2024 03:00;50.237;0
02-04-2024 03:15;49.266;0
02-04-2024 03:30;50.757;0
02-04-2024 03:45;51.370;0
02-04-2024 04:00;51.482;0
02-04-2024 04:15;52.799;0
02-04-2024 04:30;53.305;0
02-04-2024 04:45;53.990;0
02-04-2024 05:00;53.922;0
02-04-2024 05:15;55.770;0
02-04-2024 05:30;57.138;0
02-04-2024 05:45;58.961;0
02-04-2024 06:00;58.322;0
02-04-2024 06:15;61.494;0
02-04-2024 06:30;61.607;0
02-04-2024 06:45;62.693;0
02-04-2024 07:00;66.209;0
02-04-2024 07:15;69.684;0
02-04-2024 07:30;68.291;0
02-04-2024 07:45;69.435;0
02-04-2024 08:00;68.432;0
02-04-2024 08:15;69.179;0
02-04-2024 08:30;69.697;0
02-04-2024 08:45;67.334;0
02-04-2024 09:00;70.593;0
02-04-2024 09:15;68.151;0
02-04-2024 09:30;68.477;0
02-04-2024 09:45;66.348;0
02-04-2024 10:00;66.232;0
02-04-2024 10:15;67.258;0
02-04-2024 10:30;65.733;0
02-04-2024 10:45;67.433;0
02-04-2024 11:00;65.449;0
02-04-2024 11:15;65.348;0
02-04-2024 11:30;65.290;0
02-04-2024 11:45;64.747;0
02-04-2024 12:00;63.380;0
02-04-2024 12:15;63.670;0
02-04-2024 12:30;63.292;0
02-04-2024 12:45;62.701;0
02-04-2024 13:00;61.850;0
02-04-2024 13:15;61.205;0
02-04-2024 13:30;61.023;0
02-04-2024 13:45;59.030;0
02-04-2024 14:00;59.192;0
02-04-2024 14:15;59.597;0
02-04-2024 14:30;59.046;0
02-04-2024 14:45;59.135;0
02-04-2024 15:00;57.623;0
02-04-2024 15:15;58.734;0
02-04-2024 15:30;58.755;0
02-04-2024 15:45;56.049;0
02-04-2024 16:00;58.090;0
02-04-2024 16:15;57.157;0
02-04-2024 16:30;57.390;0
02-04-2024 16:45;57.837;0
02-04-2024 17:00;57.298;0
02-04-2024 17:15;54.924;0
02-04-2024 17:30;54.843;0
02-04-2024 17:45;54.354;0
02-04-2024 18:00;54.796;0
02-04-2024 18:15;54.013;0
02-04-2024 18:30;54.689;0
02-04-2024 18:45;53.550;0
02-04-2024 19:00;52.118;0
02-04-2024 19:15;52.953;0
02-04-2024 19:30;53.838;0
02-04-2024 19:45;53.065;0
02-04-2024 20:00;53.220;0
02-04-2024 20:15;51.714;0
02-04-2024 20:30;51.587;0
02-04-2024 20:45;52.105;0
02-04-2024 21:00;52.173;0
02-04-2024 21:15;51.823;0
02-04-2024 21:30;52.218;0
02-04-2024 21:45;53.423;0
02-04-2024 22:00;53.477;0
02-04-2024 22:15;52.283;0
02-04-2024 22:30;51.033;0
02-04-2024 22:45;52.002;0
02-04-2024 23:00;51.269;0
02-04-2024 23:15;49.519;0
02-04-2024 23:30;49.726;0
02-04-2024 23:45;50.484;0
03-04-2024 00:00;50.335;0
03-04-2024 00:15;50.615;0
03-04-2024 00:30;48.602;0
03-04-2024 00:45;47.634;0
03-04-2024 01:00;49.866;0
03-04-2024 01:15;49.936;0
03-04-2024 01:30;49.954;0
03-04-2024 01:45;49.113;0
03-04-2024 02:00;49.801;0
03-04-2024 02:15;48.693;0
03-04-2024 02:30;49.509;0
03-04-2024 02:45;48.669;0
03-04-2024 03:00;48.337;0
03-04-2024 03:15;46.300;0
03-04-2024 03:30;48.616;0
03-04-2024 03:45;48.915;0
03-04-2024 04:00;47.780;0
03-04-2024 04:15;48.329;0
03-04-2024 04:30;47.472;0
03-04-2024 04:45;48.751;0
03-04-2024 05:00;48.360;0
03-04-2024 05:15;48.607;0
03-04-2024 05:30;47.736;0
03-04-2024 05:45;47.237;0
03-04-2024 06:00;47.293;0
03-04-2024 06:15;46.402;0
03-04-2024 06:30;46.909;0
03-04-2024 06:45;46.671;0
03-04-2024 07:00;45.497;0
03-04-2024 07:15;46.452;0
03-04-2024 07:30;46.083;0
03-04-2024 07:45;45.773;0
03-04-2024 08:00;46.727;0
03-04-2024 08:15;45.619;0
03-04-2024 08:30;45.602;0
03-04-2024 08:45;45.540;0
03-04-2024 09:00;44.828;0
03-04-2024 09:15;45.465;0
03-04-2024 09:30;46.179;0
03-04-2024 09:45;43.760;0
03-04-2024 10:00;44.917;0
03-04-2024 10:15;45.043;0
03-04-2024 10:30;45.234;0
03-04-2024 10:45;44.292;0
03-04-2024 11:00;43.657;0
03-04-2024 11:15;47.624;0
03-04-2024 11:30;42.580;0
03-04-2024 11:45;43.060;0
03-04-2024 12:00;42.603;0
03-04-2024 12:15;43.499;0
03-04-2024 12:30;42.424;0
03-04-2024 12:45;43.221;0
03-04-2024 13:00;43.019;0
03-04-2024 13:15;42.979;0
03-04-2024 13:30;43.682;0
03-04-2024 13:45;42.846;0
03-04-2024 14:00;43.269;0
03-04-2024 14:15;43.131;0
03-04-2024 14:30;42.463;0
03-04-2024 14:45;42.755;0
03-04-2024 15:00;42.742;0
03-04-2024 15:15;42.379;0
03-04-2024 15:30;42.030;0
03-04-2024 15:45;43.514;0
03-04-2024 16:00;41.340;0
03-04-2024 16:15;42.398;0
03-04-2024 16:30;42.137;0
03-04-2024 16:45;42.705;0
03-04-2024 17:00;42.178;0
03-04-2024 17:15;42.612;0
03-04-2024 17:30;40.917;0
03-04-2024 17:45;41.192;0
03-04-2024 18:00;39.851;0
03-04-2024 18:15;40.492;0
03-04-2024 18:30;39.797;0
03-04-2024 18:45;38.920;0
03-04-2024 19:00;39.569;0
03-04-2024 19:15;39.766;0
03-04-2024 19:30;40.204;0
03-04-2024 19:45;39.393;0
03-04-2024 20:00;38.669;0
03-04-2024 20:15;39.147;0
03-04-2024 20:30;39.912;0
03-04-2024 20:45;40.587;0
03-04-2024 21:00;38.877;0
03-04-2024 21:15;39.336;0
03-04-2024 21:30;39.873;0
03-04-2024 21:45;38.142;0
03-04-2024 22:00;39.541;0
03-04-2024 22:15;38.770;0
03-04-2024 22:30;39.155;0
03-04-2024 22:45;38.670;0
03-04-2024 23:00;39.522;0
03-04-2024 23:15;39.263;0
03-04-2024 23:30;38.324;0
03-04-2024 23:45;38.937;0
04-04-2024 00:00;38.146;0
04-04-2024 00:15;39.034;0
04-04-2024 00:30;38.083;0
04-04-2024 00:45;39.664;0
04-04-2024 01:00;38.881;0
04-04-2024 01:15;39.420;0
04-04-2024 01:30;38.193;0
04-04-2024 01:45;37.896;0
04-04-2024 02:00;39.443;0
04-04-2024 02:15;38.596;0
04-04-2024 02:30;38.826;0
04-04-2024 02:45;38.482;0
04-04-2024 03:00;38.015;0
04-04-2024 03:15;37.509;0
04-04-2024 03:30;39.851;0
04-04-2024 03:45;37.930;0
04-04-2024 04:00;39.196;0
04-04-2024 04:15;40.008;0
04-04-2024 04:30;39.169;0
04-04-2024 04:45;38.069;0
04-04-2024 05:00;39.859;0
04-04-2024 05:15;38.296;0
04-04-2024 05:30;37.870;0
04-04-2024 05:45;39.448;0
04-04-2024 06:00;38.854;0
04-04-2024 06:15;41.005;0
04-04-2024 06:30;40.177;0
04-04-2024 06:45;39.364;0
04-04-2024 07:00;40.394;0
04-04-2024 07:15;41.272;0
04-04-2024 07:30;41.745;0
04-04-2024 07:45;41.260;0
04-04-2024 08:00;40.779;0
04-04-2024 08:15;40.715;0
04-04-2024 08:30;41.304;0
04-04-2024 08:45;41.910;0
04-04-2024 09:00;41.636;0
04-04-2024 09:15;40.520;0
04-04-2024 09:30;40.423;0
04-04-2024 09:45;40.755;0
04-04-2024 10:00;41.377;0
04-04-2024 10:15;39.987;0
04-04-2024 10:30;42.555;0
04-04-2024 10:45;41.561;0
04-04-2024 11:00;40.564;0
04-04-2024 11:15;42.097;0
04-04-2024 11:30;42.554;0
04-04-2024 11:45;41.242;0
04-04-2024 12:00;43.522;0
04-04-2024 12:15;41.434;0
04-04-2024 12:30;41.681;0
04-04-2024 12:45;41.478;0
04-04-2024 13:00;40.847;0
04-04-2024 13:15;42.181;0
04-04-2024 13:30;40.657;0
04-04-2024 13:45;42.347;0
04-04-2024 14:00;40.381;0
04-04-2024 14:15;40.348;0
04-04-2024 14:30;39.892;0
04-04-2024 14:45;40.329;0
04-04-2024 15:00;40.026;0
04-04-2024 15:15;42.349;0
04-04-2024 15:30;42.352;0
04-04-2024 15:45;41.540;0
04-04-2024 16:00;40.982;0
04-04-2024 16:15;40.760;0
04-04-2024 16:30;41.980;0
04-04-2024 16:45;40.983;0
04-04-2024 17:00;43.203;0
04-04-2024 17:15;43.219;0
04-04-2024 17:30;46.660;0
04-04-2024 17:45;47.949;0
04-04-2024 18:00;50.383;0
04-04-2024 18:15;52.066;0
04-04-2024 18:30;54.065;0
04-04-2024 18:45;57.366;0
04-04-2024 19:00;56.571;0
04-04-2024 19:15;59.858;0
04-04-2024 19:30;60.466;0
04-04-2024 19:45;65.717;0
04-04-2024 20:00;62.299;0
04-04-2024 20:15;64.081;0
04-04-2024 20:30;64.833;0
04-04-2024 20:45;65.806;0
04-04-2024 21:00;67.477;0
04-04-2024 21:15;66.241;0
04-04-2024 21:30;66.723;0
04-04-2024 21:45;67.086;0
04-04-2024 22:00;67.536;0
04-04-2024 22:15;65.531;0
04-04-2024 22:30;65.663;0
04-04-2024 22:45;63.975;0
04-04-2024 23:00;65.998;0
04-04-2024 23:15;65.224;0
04-04-2024 23:30;68.108;0
04-04-2024 23:45;66.725;0
05-04-2024 00:00;65.265;0
05-04-2024 00:15;63.388;0
05-04-2024 00:30;63.172;0
05-04-2024 00:45;61.582;0
05-04-2024 01:00;64.539;0
05-04-2024 01:15;60.631;0
05-04-2024 01:30;60.297;0
05-04-2024 01:45;61.676;0
05-04-2024 02:00;61.403;0
05-04-2024 02:15;59.252;0
05-04-2024 02:30;62.051;0
05-04-2024 02:45;59.048;0
05-04-2024 03:00;57.532;0
05-04-2024 03:15;56.605;0
05-04-2024 03:30;57.144;0
05-04-2024 03:45;56.539;0
05-04-2024 04:00;55.957;0
05-04-2024 04:15;55.842;0
05-04-2024 04:30;55.136;0
05-04-2024 04:45;55.456;0
05-04-2024 05:00;53.962;0
05-04-2024 05:15;54.188;0
05-04-2024 05:30;54.806;0
05-04-2024 05:45;53.426;0
05-04-2024 06:00;53.061;0
05-04-2024 06:15;50.519;0
05-04-2024 06:30;52.081;0
05-04-2024 06:45;51.577;0
05-04-2024 07:00;52.239;0
05-04-2024 07:15;50.751;0
05-04-2024 07:30;50.587;0
05-04-2024 07:45;51.070;0
05-04-2024 08:00;49.046;0
05-04-2024 08:15;49.476;0
05-04-2024 08:30;51.145;0
05-04-2024 08:45;49.441;0
05-04-2024 09:00;49.236;0
05-04-2024 09:15;48.982;0
05-04-2024 09:30;49.154;0
05-04-2024 09:45;47.980;0
05-04-2024 10:00;47.996;0
05-04-2024 10:15;53.035;0
05-04-2024 10:30;47.972;0
05-04-2024 10:45;48.479;0
05-04-2024 11:00;47.039;0
05-04-2024 11:15;46.809;0
05-04-2024 11:30;46.864;0
05-04-2024 11:45;46.758;0
05-04-2024 12:00;48.474;0
05-04-2024 12:15;45.443;0
05-04-2024 12:30;45.885;0
05-04-2024 12:45;46.875;0
05-04-2024 13:00;47.982;0
05-04-2024 13:15;46.760;0
05-04-2024 13:30;47.248;0
05-04-2024 13:45;46.341;0
05-04-2024 14:00;45.678;0
05-04-2024 14:15;45.278;0
05-04-2024 14:30;44.690;0
05-04-2024 14:45;44.766;0
05-04-2024 15:00;46.917;0
05-04-2024 15:15;45.449;0
05-04-2024 15:30;44.578;0
05-04-2024 15:45;45.314;0
05-04-2024 16:00;45.552;0
05-04-2024 16:15;46.531;0
05-04-2024 16:30;45.585;0
05-04-2024 16:45;45.614;0
05-04-2024 17:00;47.055;0
05-04-2024 17:15;48.284;0
05-04-2024 17:30;54.535;0
05-04-2024 17:45;56.105;0
05-04-2024 18:00;61.859;0
05-04-2024 18:15;67.140;0
05-04-2024 18:30;70.167;0
05-04-2024 18:45;75.355;0
05-04-2024 19:00;77.897;0
05-04-2024 19:15;81.515;0
05-04-2024 19:30;80.487;0
05-04-2024 19:45;80.959;0
05-04-2024 20:00;83.327;0
05-04-2024 20:15;80.634;0
05-04-2024 20:30;80.584;0
05-04-2024 20:45;81.927;0
05-04-2024 21:00;79.101;0
05-04-2024 21:15;81.950;0
05-04-2024 21:30;80.491;0
05-04-2024 21:45;80.896;0
05-04-2024 22:00;79.665;0
05-04-2024 22:15;79.383;0
05-04-2024 22:30;75.507;0
05-04-2024 22:45;75.162;0
05-04-2024 23:00;73.401;0
05-04-2024 23:15;75.957;0
05-04-2024 23:30;75.674;0
05-04-2024 23:45;77.823;0
06-04-2024 00:00;75.737;0
06-04-2024 00:15;72.508;0
06-04-2024 00:30;75.187;0
06-04-2024 00:45;71.317;0
06-04-2024 01:00;72.133;0
06-04-2024 01:15;73.321;0
06-04-2024 01:30;72.156;0
06-04-2024 01:45;72.383;0
06-04-2024 02:00;71.809;0
06-04-2024 02:15;70.766;0
06-04-2024 02:30;70.069;0
06-04-2024 02:45;70.403;0
06-04-2024 03:00;68.151;0
06-04-2024 03:15;69.385;0
06-04-2024 03:30;67.552;0
06-04-2024 03:45;67.169;0
06-04-2024 04:00;67.456;0
06-04-2024 04:15;66.776;0
06-04-2024 04:30;64.553;0
06-04-2024 04:45;65.001;0
06-04-2024 05:00;66.826;0
06-04-2024 05:15;65.455;0
06-04-2024 05:30;63.350;0
06-04-2024 05:45;65.237;0
06-04-2024 06:00;65.268;0
06-04-2024 06:15;61.959;0
06-04-2024 06:30;61.565;0
06-04-2024 06:45;62.496;0
06-04-2024 07:00;63.896;0
06-04-2024 07:15;62.658;0
06-04-2024 07:30;60.978;0
06-04-2024 07:45;60.926;0
06-04-2024 08:00;60.510;0
06-04-2024 08:15;59.036;0
06-04-2024 08:30;59.425;0
06-04-2024 08:45;62.949;0
06-04-2024 09:00;57.393;0
06-04-2024 09:15;58.651;0
06-04-2024 09:30;58.033;0
06-04-2024 09:45;59.457;0
06-04-2024 10:00;58.914;0
06-04-2024 10:15;59.843;0
06-04-2024 10:30;60.228;0
06-04-2024 10:45;58.356;0
06-04-2024 11:00;57.965;0
06-04-2024 11:15;58.586;0
06-04-2024 11:30;58.442;0
06-04-2024 11:45;58.467;0
06-04-2024 12:00;58.227;0
06-04-2024 12:15;58.308;0
06-04-2024 12:30;55.433;0
06-04-2024 12:45;57.493;0
06-04-2024 13:00;56.964;0
06-04-2024 13:15;57.270;0
06-04-2024 13:30;57.128;0
06-04-2024 13:45;55.737;0
06-04-2024 14:00;55.303;0
06-04-2024 14:15;55.764;0
06-04-2024 14:30;56.315;0
06-04-2024 14:45;55.380;0
06-04-2024 15:00;53.659;0
06-04-2024 15:15;53.688;0
06-04-2024 15:30;54.507;0
06-04-2024 15:45;54.163;0
06-04-2024 16:00;53.955;0
06-04-2024 16:15;53.892;0
06-04-2024 16:30;53.213;0
06-04-2024 16:45;53.580;0
06-04-2024 17:00;53.636;0
06-04-2024 17:15;52.865;0
06-04-2024 17:30;52.667;0
06-04-2024 17:45;52.862;0
06-04-2024 18:00;52.919;0
06-04-2024 18:15;51.994;0
06-04-2024 18:30;51.803;0
06-04-2024 18:45;51.456;0
06-04-2024 19:00;52.050;0
06-04-2024 19:15;52.024;0
06-04-2024 19:30;51.102;0
06-04-2024 19:45;50.321;0
06-04-2024 20:00;51.618;0
06-04-2024 20:15;52.109;0
06-04-2024 20:30;50.947;0
06-04-2024 20:45;49.767;0
06-04-2024 21:00;50.070;0
06-04-2024 21:15;51.564;0
06-04-2024 21:30;50.740;0
06-04-2024 21:45;49.095;0
06-04-2024 22:00;50.191;0
06-04-2024 22:15;49.575;0
06-04-2024 22:30;50.605;0
06-04-2024 22:45;51.620;0
06-04-2024 23:00;48.703;0
06-04-2024 23:15;50.312;0
06-04-2024 23:30;49.974;0
06-04-2024 23:45;49.399;0
07-04-2024 00:00;51.747;0
07-04-2024 00:15;51.157;0
07-04-2024 00:30;50.905;0
07-04-2024 00:45;49.913;0
07-04-2024 01:00;48.706;0
07-04-2024 01:15;48.131;0
07-04-2024 01:30;48.818;0
07-04-2024 01:45;48.832;0
07-04-2024 02:00;48.803;0
07-04-2024 02:15;49.523;0
07-04-2024 02:30;49.078;0
07-04-2024 02:45;49.707;0
07-04-2024 03:00;48.637;0
07-04-2024 03:15;47.964;0
07-04-2024 03:30;47.537;0
07-04-2024 03:45;47.178;0
07-04-2024 04:00;46.956;0
07-04-2024 04:15;48.604;0
07-04-2024 04:30;47.860;0
07-04-2024 04:45;48.131;0
07-04-2024 05:00;47.679;0
07-04-2024 05:15;47.964;0
07-04-2024 05:30;47.835;0
07-04-2024 05:45;46.915;0
07-04-2024 06:00;46.856;0
07-04-2024 06:15;48.029;0
07-04-2024 06:30;47.083;0
07-04-2024 06:45;46.995;0
07-04-2024 07:00;46.791;0
07-04-2024 07:15;46.529;0
07-04-2024 07:30;46.901;0
07-04-2024 07:45;48.400;0
07-04-2024 08:00;47.290;0
07-04-2024 08:15;46.701;0
07-04-2024 08:30;47.712;0
07-04-2024 08:45;45.500;0
07-04-2024 09:00;45.414;0
07-04-2024 09:15;46.220;0
07-04-2024 09:30;46.581;0
07-04-2024 09:45;47.228;0
07-04-2024 10:00;47.641;0
07-04-2024 10:15;47.634;0
07-04-2024 10:30;50.638;0
07-04-2024 10:45;48.958;0
07-04-2024 11:00;51.702;0
07-04-2024 11:15;50.256;0
07-04-2024 11:30;51.045;0
07-04-2024 11:45;52.480;0
07-04-2024 12:00;51.339;0
07-04-2024 12:15;51.597;0
07-04-2024 12:30;52.402;0
07-04-2024 12:45;52.596;0
07-04-2024 13:00;53.518;0
07-04-2024 13:15;52.868;0
07-04-2024 13:30;53.664;0
07-04-2024 13:45;52.420;0
07-04-2024 14:00;51.423;0
07-04-2024 14:15;52.654;0
07-04-2024 14:30;50.906;0
07-04-2024 14:45;51.675;0
07-04-2024 15:00;50.610;0
07-04-2024 15:15;51.240;0
07-04-2024 15:30;50.850;0
07-04-2024 15:45;50.927;0
07-04-2024 16:00;49.626;0
07-04-2024 16:15;49.649;0
07-04-2024 16:30;51.573;0
07-04-2024 16:45;51.209;0
07-04-2024 17:00;50.038;0
07-04-2024 17:15;47.715;0
07-04-2024 17:30;48.286;0
07-04-2024 17:45;50.062;0
07-04-2024 18:00;48.217;0
07-04-2024 18:15;47.595;0
07-04-2024 18:30;47.040;0
07-04-2024 18:45;46.735;0
07-04-2024 19:00;46.812;0
07-04-2024 19:15;46.839;0
07-04-2024 19:30;47.011;0
07-04-2024 19:45;46.571;0
07-04-2024 20:00;46.720;0
07-04-2024 20:15;46.927;0
07-04-2024 20:30;47.076;0
07-04-2024 20:45;46.603;0
07-04-2024 21:00;46.151;0
07-04-2024 21:15;44.570;0
07-04-2024 21:30;45.280;0
07-04-2024 21:45;44.563;0
07-04-2024 22:00;46.048;0
07-04-2024 22:15;45.543;0
07-04-2024 22:30;44.743;0
07-04-2024 22:45;45.850;0
07-04-2024 23:00;44.818;0
07-04-2024 23:15;45.638;0
07-04-2024 23:30;45.351;0
07-04-2024 23:45;45.474;0
08-04-2024 00:00;45.762;0
08-04-2024 00:15;45.653;0
08-04-2024 00:30;44.192;0
08-04-2024 00:45;43.882;0
08-04-2024 01:00;45.453;0
08-04-2024 01:15;44.673;0
08-04-2024 01:30;45.061;0
08-04-2024 01:45;44.061;0
08-04-2024 02:00;44.581;0
08-04-2024 02:15;46.292;0
08-04-2024 02:30;44.083;0
08-04-2024 02:45;43.150;0
08-04-2024 03:00;43.599;0
08-04-2024 03:15;44.144;0
08-04-2024 03:30;42.497;0
08-04-2024 03:45;42.812;0
08-04-2024 04:00;42.082;0
