﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling Nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;15-06-2020;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/44017a34-4b9b-44a7-ba8a-5dab984bbf4d;Aktivitetssted;32;693898;6209574;1;15-06-2020 10:30:00 +02:00;2;Oxygen indhold; =;10,4;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-06-2012;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6fe4cb16-b3f3-4621-813d-475aff5a1e0b;Aktivitetssted;32;693898;6209574;1;04-06-2012 11:00:00 +02:00;0,2;Temperatur; =;14;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;25-04-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4bd22b3a-a096-4428-ad78-c841f7f5a01d;Aktivitetssted;32;693898;6209574;1;25-04-1990 10:30:00 +02:00;2;Oxygenmætning; =;138;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;19-10-1993;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0f872836-adf3-4cb6-9c18-470a068ed5b2;Aktivitetssted;32;693898;6209574;1;19-10-1993 11:30:00 +01:00;4;Temperatur; =;6,8;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;16-02-1993;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f9e96b82-0107-4e31-b70e-8cbd8362e9c8;Aktivitetssted;32;693898;6209574;1;16-02-1993 10:30:00 +01:00;4,5;Temperatur; =;1,8;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c9925108-b897-488c-8094-77c6fb95596e;Aktivitetssted;32;693898;6209574;1;20-07-2004 11:15:00 +02:00;3;Oxygenmætning; =;89;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-04-2024;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/57b6ff1d-bd64-4439-b3e1-927fa16480ac;49000042;32;693898,0170014185;6209573,957434575;1;03-04-2024 10:15:54 +02:00;2;Konduktivitet;;48,6958;mS/m;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;06-09-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/07e2401d-262a-4579-85e6-5375b3a10cba;Aktivitetssted;32;693898;6209574;1;06-09-1990 10:00:00 +02:00;1;Oxygenmætning; =;119;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-03-1995;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d056f8e5-7042-4797-bdea-8343c3a6a0e8;Aktivitetssted;32;693898;6209574;1;30-03-1995 11:30:00 +02:00;1;Temperatur; =;3,2;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-05-2004;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/66157c70-e4c2-4de9-b913-db598a6fbae3;Aktivitetssted;32;693898;6209574;1;26-05-2004 10:30:00 +02:00;4,5;Temperatur; =;12,5;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-07-2016;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/dde44dba-966b-40e2-8ed8-e574460222f6;Aktivitetssted;32;693898;6209574;1;11-07-2016 10:00:00 +02:00;0,2;Oxygenmætning; =;96;pct;3
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;11-05-2009;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3e2d55b1-fc62-439b-96b3-d8c229f75a63;Aktivitetssted;32;693898;6209574;1;11-05-2009 11:00:00 +02:00;4;Temperatur; =;13,2;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;12-04-2012;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2d9cbf53-a756-44bc-b7c5-5d33cd4b25dc;Aktivitetssted;32;693898;6209574;1;12-04-2012 11:21:00 +02:00;2;Temperatur; =;6,3;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;09-02-2022;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fb8f1bce-d69b-4e8c-bbba-187d6a0fe77a;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;09-02-2022 10:30:00 +01:00;3;Oxygen indhold;;13,5;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-09-2024;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81d3ef12-eab3-43b9-a414-e812df75c9a6;49000042;32;693898,0170014185;6209573,957434575;1;03-09-2024 11:44:51 +02:00;0,27;Oxygen indhold;;10,335;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;18-07-2022;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ddd18599-7da2-4072-a56f-1e7caa44a1cc;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;18-07-2022 10:00:00 +02:00;3;Oxygenmætning;;72,6;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-1992;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/43beac52-e2e2-403f-b9cd-037de8dd7d23;Aktivitetssted;32;693898;6209574;1;30-06-1992 10:30:00 +02:00;4,5;Temperatur; =;19,9;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;21-04-1988;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/df4dabe0-2c22-43a9-8baa-9d34cda4ec14;Aktivitetssted;32;693898;6209574;1;21-04-1988 09:00:00 +02:00;4;Oxygenmætning; =;113;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-06-1995;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0c044f57-8af2-4e09-b9d0-3540476c7fdb;Aktivitetssted;32;693898;6209574;1;13-06-1995 10:45:00 +02:00;3;Oxygenmætning; =;139;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;05-04-2018;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/830e4788-6527-4a00-a10f-600c5b2db56f;Aktivitetssted;32;693898;6209574;1;05-04-2018 10:00:00 +02:00;3,5;Oxygen indhold; =;14,5;mg/l;3
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;18-06-2013;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1ba85e03-fa70-4cca-aa54-ddae4896bec6;Aktivitetssted;32;693898;6209574;1;18-06-2013 10:00:00 +02:00;2;Oxygenmætning; =;150;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-10-2022;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/34c82a4e-8c97-4cbc-8d30-c32588b0cd13;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;13-10-2022 11:30:00 +02:00;1;Oxygenmætning;;92;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-12-1985;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1d440d5f-41cd-43b3-a1f6-d57362f7906d;Aktivitetssted;32;693898;6209574;1;17-12-1985 09:00:00 +01:00;2;Oxygenmætning; =;92;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-1992;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/69a37899-9272-4e6b-b4c1-0b05df477639;Aktivitetssted;32;693898;6209574;1;12-08-1992 12:00:00 +02:00;3;Oxygenmætning; =;91;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;12-04-2012;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2d9cbf53-a756-44bc-b7c5-5d33cd4b25dc;Aktivitetssted;32;693898;6209574;1;12-04-2012 11:21:00 +02:00;4;Oxygen indhold; =;12,8;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-10-2006;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/22fe0f51-fc93-4037-a961-82afd1dd71f8;Aktivitetssted;32;693898;6209574;1;17-10-2006 10:30:00 +02:00;4;Oxygenmætning; =;93;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-04-2001;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a629d7a2-0215-4c28-87a3-5d7fcb622238;Aktivitetssted;32;693898;6209574;1;03-04-2001 11:15:00 +02:00;0,2;pH; =;9,1;pH;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;09-01-2013;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4fff7c06-4fae-4bfe-a2bc-9f7ea2320e8e;Aktivitetssted;32;693898;6209574;1;09-01-2013 10:30:00 +01:00;2;Oxygen indhold; =;12,5;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;07-02-2024;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ab43e44d-ee72-4795-a0f2-47cf6b11b286;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;07-02-2024 11:00:00 +01:00;2;Konduktivitet;;54,5;mS/m;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-08-2010;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d167cfd5-5380-4fbc-9499-5242e4d0ee34;Aktivitetssted;32;693898;6209574;1;30-08-2010 12:30:00 +02:00;3;Oxygenmætning; =;114;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;24-02-1976;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f170fef4-3a86-45f5-81be-c0d097ca681d;Aktivitetssted;32;693898;6209574;1;24-02-1976 09:00:00 +01:00;0,1;Temperatur; =;2,5;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;19-06-1985;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a57ddede-c045-47ed-af29-58fed34cf1e6;Aktivitetssted;32;693898;6209574;1;19-06-1985 09:00:00 +02:00;0;Temperatur; =;16;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-1999;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fc1544b5-c485-4435-bec5-98754b79ba6d;Aktivitetssted;32;693898;6209574;1;20-07-1999 10:30:00 +02:00;4;Oxygen indhold; =;9,1;mg/l;2
