Stedtype,StedID,Stedtekst,GeoZone,x-koordinat,y-koordinat,Kommune,Region,Medie,Vandområde,Dato,Måling nr,Undersøgelsestype,Teknisk anvisning,Dataejer,Link,Målested navn,Målested GeoZone,"Målested, x-koordinat","Målested, y-koordinat",Dybdemåling nr,Startdato,Bunddybde (m),Sigtdybde (m),Springlag,Springlag startdybde (m),Springlag slutdybde (m),Sigt til bund,Højdereference,Referencekote (m),Målt vandstand (m),Vandstandskote (m),Kvalitetsmærke
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,14-11-1991,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/442a3730-ecea-4b18-99e8-3cbef16b283d,Aktivitetssted,32,693898,6209574,1,14-11-1991 10:00:00 +01:00,4,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,23-05-1991,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/4bf14821-fbbe-4f47-9c37-cf4b1b4ca1b2,Aktivitetssted,32,693898,6209574,1,23-05-1991 10:30:00 +02:00,"4,5","0,1",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,2/5/95,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/6852984c-1f66-4823-b166-522f6f1e6a9a,Aktivitetssted,32,693898,6209574,1,02-05-1995 11:20:00 +02:00,"4,8",1,,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,25-07-2016,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/62f70f39-fa76-433b-b4c7-2000705a03d8,Aktivitetssted,32,693898,6209574,1,25-07-2016 13:00:00 +02:00,4,"0,65",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,9/4/85,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/337e5f6d-f39a-4710-84a9-2eaca61f596c,Aktivitetssted,32,693898,6209574,1,09-04-1985 09:00:00 +02:00,"4,8","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/7/94,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e126760e-99a7-41b5-8fa0-3578f8d4fb13,Aktivitetssted,32,693898,6209574,1,12-07-1994 10:30:00 +02:00,"4,5","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,5/5/88,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/bc800b00-8251-4b1e-a40c-b9b6b428adda,Aktivitetssted,32,693898,6209574,1,05-05-1988 09:00:00 +02:00,"4,5","0,8",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,30-03-1995,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/927fc3f6-a241-4760-adce-e8850cef611a,Aktivitetssted,32,693898,6209574,1,30-03-1995 11:30:00 +02:00,"4,6","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,3/6/03,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/5cbbce47-f78c-4071-84da-25b85e243d98,Aktivitetssted,32,693898,6209574,1,03-06-2003 11:40:00 +02:00,"4,7","0,8",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,9/9/98,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/7c6f8f13-fefc-4207-91bc-be44f480195b,Aktivitetssted,32,693898,6209574,1,09-09-1998 11:05:00 +02:00,"4,7","0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,14-06-2010,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/9d74e35b-02d2-4b36-8740-cda5ca80884a,Aktivitetssted,32,693898,6209574,1,14-06-2010 11:00:00 +02:00,"4,7","0,45",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-10-1999,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/01242d98-e8fa-4205-aae1-9f16672ec91b,Aktivitetssted,32,693898,6209574,1,20-10-1999 10:45:00 +02:00,"4,9","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/4/76,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/882c0620-86cf-47fa-b3a5-3cbfb831345f,Aktivitetssted,32,693898,6209574,1,12-04-1976 09:00:00 +01:00,9999,"0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,24-08-2009,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/c8489daa-8240-41d7-9113-1a03aa268b83,Aktivitetssted,32,693898,6209574,1,24-08-2009 10:30:00 +02:00,"4,2","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,26-04-1987,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/1d7c1564-796a-4f36-94f8-9c07d8c14434,Aktivitetssted,32,693898,6209574,1,26-04-1987 09:00:00 +02:00,"4,5","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-05-2003,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cfa64094-9757-4593-86fb-9063bccd551a,Aktivitetssted,32,693898,6209574,1,20-05-2003 09:15:00 +02:00,5,"0,9",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,17-05-2006,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/31f3b95c-e0b7-42e8-9723-7be54c93ab5b,Aktivitetssted,32,693898,6209574,1,17-05-2006 10:15:00 +02:00,"4,9","0,69",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-04-2014,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/306751e3-587f-4842-a6ab-d6a4f5b8587c,Aktivitetssted,32,693898,6209574,1,22-04-2014 10:00:00 +02:00,"4,5","0,7",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,19-09-1989,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/5c776eb3-421d-4494-a587-aff9e5aa19e4,Aktivitetssted,32,693898,6209574,1,19-09-1989 10:15:00 +02:00,4,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,30-09-2014,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/6117cb36-ac1d-4a57-8788-870d699dbc9c,Aktivitetssted,32,693898,6209574,1,30-09-2014 13:00:00 +02:00,"4,5","0,7",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,26-05-2004,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/33babf9c-21c6-437e-8ca8-78c327476bd3,Aktivitetssted,32,693898,6209574,1,26-05-2004 10:30:00 +02:00,"4,7","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-04-1993,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/24ff4c74-ae04-42e5-a08d-9544a0ff9fd3,Aktivitetssted,32,693898,6209574,1,20-04-1993 10:30:00 +02:00,"4,8","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,16-05-2022,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/72e49c42-3a6c-43bb-b1f6-2947a60f8937,Aktivitetssted,32,"6,938,979,998,364,560","6,209,574,003,611,640",1,16-05-2022 10:45:00 +02:00,"4,9","0,45",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/2/00,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/541bfae9-1c27-4bac-a019-7ed2b30de405,Aktivitetssted,32,693898,6209574,1,08-02-2000 10:00:00 +01:00,"5,1","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,7/5/12,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e8f0632d-25be-4d14-961c-384c5df6ab89,Aktivitetssted,32,693898,6209574,1,07-05-2012 11:00:00 +02:00,"4,7","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,25-05-1999,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/45584142-61e4-4b4f-84ac-206a726676a6,Aktivitetssted,32,693898,6209574,1,25-05-1999 10:45:00 +02:00,"4,8","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,1/5/18,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/24d4c03a-0ba8-4794-a7c4-7b87dcac653c,Aktivitetssted,32,693898,6209574,1,01-05-2018 10:30:00 +02:00,"4,5","0,45",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,7/8/13,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/b1e2685c-3159-4902-8179-119abacf4414,Aktivitetssted,32,693898,6209574,1,07-08-2013 10:30:00 +02:00,"4,6","0,65",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,31-10-2018,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/d457fe5b-620b-46b0-a41f-4aa561b93c28,Aktivitetssted,32,693898,6209574,1,31-10-2018 11:00:00 +01:00,"4,2","0,2",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/6/86,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/34575c10-1a8e-4ccb-8a22-badefbdb4b87,Aktivitetssted,32,693898,6209574,1,06-06-1986 09:00:00 +02:00,4,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,30-07-1998,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/afa290f1-5fac-40ac-9e71-a85efb92715f,Aktivitetssted,32,693898,6209574,1,30-07-1998 11:30:00 +02:00,"4,6","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/6/76,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/44fa6dcd-5a6d-4e50-98b1-308b8232d04b,Aktivitetssted,32,693898,6209574,1,08-06-1976 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-09-1976,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/242340e9-6b11-499f-9d91-eb661f5b24c6,Aktivitetssted,32,693898,6209574,1,22-09-1976 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-04-2016,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/5a464062-0598-45e8-bf5b-3b66286384a9,Aktivitetssted,32,693898,6209574,1,20-04-2016 12:18:00 +02:00,"4,5","0,4",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,3/2/99,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/8258779e-ec16-4b2a-9ed5-03fa6a2a09c1,Aktivitetssted,32,693898,6209574,1,03-02-1999 11:00:00 +01:00,"4,5","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,17-04-1986,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/0c42f968-97c3-499e-9723-56b71eec4777,Aktivitetssted,32,693898,6209574,1,17-04-1986 09:00:00 +02:00,"3,8","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,24-07-2001,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/eeb82668-3112-4140-8284-c539999f6273,Aktivitetssted,32,693898,6209574,1,24-07-2001 10:45:00 +02:00,"4,7","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,18-06-1986,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f899c040-19ce-43c8-9476-6e4f2e29c36e,Aktivitetssted,32,693898,6209574,1,18-06-1986 09:00:00 +02:00,"4,8","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,16-05-1979,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/888ba404-044e-4b10-9f0f-5b311f3a7385,Aktivitetssted,32,693898,6209574,1,16-05-1979 09:00:00 +01:00,9999,"0,7",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,9/7/02,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2cd1f4f6-8269-4842-b3a0-f1210e021c48,Aktivitetssted,32,693898,6209574,1,09-07-2002 10:00:00 +02:00,"4,9","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/6/00,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/793239cc-9bed-418a-a9bd-86706e6fdc68,Aktivitetssted,32,693898,6209574,1,06-06-2000 10:15:00 +02:00,"4,8","0,9",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-06-2022,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2e95c718-e564-47b3-ae0f-38756dbea2cb,Aktivitetssted,32,"6,938,979,998,364,560","6,209,574,003,611,640",1,22-06-2022 10:30:00 +02:00,"4,7","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,5/3/02,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/db4206fb-d5ce-4686-a5f3-1ef7cc0aac83,Aktivitetssted,32,693898,6209574,1,05-03-2002 11:00:00 +01:00,"5,3","0,7",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,4/7/07,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2ac26c89-e5cd-407c-801b-efdf411068b6,Aktivitetssted,32,693898,6209574,1,04-07-2007 12:00:00 +02:00,"4,8","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,9/4/03,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/45deaf63-3581-4143-8769-5da1b35172d2,Aktivitetssted,32,693898,6209574,1,09-04-2003 12:00:00 +02:00,5,1,,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,2/11/01,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/c7828bb3-b8b2-4c5a-a2d8-3d3e2be6133b,Aktivitetssted,32,693898,6209574,1,02-11-2001 10:30:00 +01:00,"4,9","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,21-09-2004,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cf506d49-301f-4c63-a3df-0c3c4818c7aa,Aktivitetssted,32,693898,6209574,1,21-09-2004 11:15:00 +02:00,"4,6","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,19-04-2006,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/ac7c62cb-2ee9-4a77-851d-bc71f0c3d6c0,Aktivitetssted,32,693898,6209574,1,19-04-2006 10:00:00 +02:00,"4,8","0,86",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,28-09-2020,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/a238d963-cae3-4a51-a05c-62d8327f8fef,Aktivitetssted,32,693898,6209574,1,28-09-2020 10:30:00 +02:00,4,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,21-09-1993,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/aa40a550-91a3-443d-be5a-0d62fee2e474,Aktivitetssted,32,693898,6209574,1,21-09-1993 11:00:00 +02:00,"4,6","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,28-05-2002,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/d0a33ab0-776e-4340-9e87-cadb33e9717b,Aktivitetssted,32,693898,6209574,1,28-05-2002 10:15:00 +02:00,"4,9","1,1",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,11/10/05,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/1a703537-1c65-474b-b78a-3806cc1333e6,Aktivitetssted,32,693898,6209574,1,11-10-2005 13:15:00 +02:00,"4,6","0,42",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,7/2/95,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/9c6eee3b-06ff-469c-a4f8-286109679423,Aktivitetssted,32,693898,6209574,1,07-02-1995 11:00:00 +01:00,"2,7","0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,15-10-1985,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/7f62e1c1-cddd-4025-ac59-d301f06c1572,Aktivitetssted,32,693898,6209574,1,15-10-1985 11:30:00 +01:00,"3,8","0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,15-12-2011,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/60d68b8a-6ff0-4744-a07d-691686a709fc,Aktivitetssted,32,693898,6209574,1,15-12-2011 11:00:00 +01:00,"4,8","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/6/99,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/78637db4-1710-4d1f-b773-33594eaee9b4,Aktivitetssted,32,693898,6209574,1,08-06-1999 10:00:00 +02:00,"4,8","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,21-10-1986,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/57bccd8c-2e54-4b13-b2ae-be6436716cbe,Aktivitetssted,32,693898,6209574,1,21-10-1986 09:00:00 +01:00,4,"0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,3/4/01,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/4bb070b7-35aa-4b2c-b5e3-74f58ca9de95,Aktivitetssted,32,693898,6209574,1,03-04-2001 11:15:00 +02:00,5,"0,9",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,5/9/00,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f7921e63-d72b-40b6-a418-13545528c153,Aktivitetssted,32,693898,6209574,1,05-09-2000 10:15:00 +02:00,"4,7","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/5/03,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/b681afd3-7fb2-4def-91e0-9d65700d948c,Aktivitetssted,32,693898,6209574,1,06-05-2003 09:00:00 +02:00,"4,8","0,9",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,3/4/24,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e562fbec-574c-4bb6-bd32-77a0bd6bd435,49000042,32,"6,938,980,170,014,180","6,209,573,957,434,570",1,03-04-2024 10:15:54 +02:00,5,"0,8",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,10/2/98,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f8a7b4bb-1d76-48e3-bcd1-b5f78bc15675,Aktivitetssted,32,693898,6209574,1,10-02-1998 10:30:00 +01:00,"5,2","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/8/18,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/475e25e2-0bf4-4657-8c2a-23452e1516f4,Aktivitetssted,32,693898,6209574,1,06-08-2018 11:00:00 +02:00,"4,1","0,4",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,18-07-2013,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/8fd1bc16-0a6d-470c-ae0d-2bb010bed7de,Aktivitetssted,32,693898,6209574,1,18-07-2013 08:43:00 +02:00,"4,7","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,16-01-2007,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cc32c8cd-9bca-43e9-bb54-ac86013ca052,Aktivitetssted,32,693898,6209574,1,16-01-2007 11:15:00 +01:00,5,"0,35",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-08-1995,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e1113f8b-859e-4a78-b818-1b2ace66214e,Aktivitetssted,32,693898,6209574,1,22-08-1995 10:30:00 +02:00,4,"0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,15-11-2016,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/40fbe460-2b15-464b-94a0-7e65c64d20cf,Aktivitetssted,32,693898,6209574,1,15-11-2016 11:30:00 +01:00,"4,7","0,95",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,17-09-1996,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/fd670fc8-7cea-4e76-a9d0-52d022ab4121,Aktivitetssted,32,693898,6209574,1,17-09-1996 11:00:00 +02:00,"4,1","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/9/73,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f15b9025-5a7b-49b9-a2a5-ac296d5cf30f,Aktivitetssted,32,693898,6209574,1,12-09-1973 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,19-09-1990,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/b3555f02-cfe6-45d2-92ea-655841b78d76,Aktivitetssted,32,693898,6209574,1,19-09-1990 10:00:00 +02:00,"4,4","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,3/5/93,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f16cec7d-9b03-425c-a183-9cf50d6898a9,Aktivitetssted,32,693898,6209574,1,03-05-1993 10:00:00 +02:00,"4,6","0,5",,,,Nej,,,,,2
