﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Dybde (m);Faktiske dybder (m);Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-10-2022;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/92dbaaf8-0f4a-4d52-a20c-9d6e4b4888a9;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Total;;261;Phosphor, total-P; =;0,12;mg/l;0,003;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;18-06-1996;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/53e1a2dd-d8c6-4e17-905a-29328e6a93b1;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,25;"0; 0,5; 0,25";1;Total;;261;Phosphor, total-P; =;0,27;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-06-1997;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a66a74e7-9c3c-4f25-bca7-ed6cafc83b8e;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"1,2; 0,6; 0,2";1;Total;;261;Phosphor, total-P; =;0,14;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;23-11-1994;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/dcce4d70-58be-41a1-bada-e550ae3a89f0;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,3333333333333333;"0,3; 0,2; 0,5";1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P;<;0,01;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;31-08-1999;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/02e95580-fafc-4c19-98d9-17781dc5ee1b;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Total;;261;Phosphor, total-P; =;0,124;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-1993;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/93faae99-59dc-4eb5-845a-87e422f03a50;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,3333333333333333;"0,5; 0,3; 0,2";1;Total;;312;Jern; =;0,38;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;13-01-2009;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fbadf387-d6b0-4090-95db-b7ca37ea1c12;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,033;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-04-2020;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4f43716a-d5bc-46ad-a3fb-f54f06731a20;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Total;;253;Nitrogen,total N; =;1,9;mg/l;0,02;;1
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;07-11-1995;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/11ef48a0-f529-4f35-8c0f-53b079901ced;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,25;"0,5; 0,25; 0";1;Opløst - filtrat fra filtrering;;329;Silicium; =;4,5;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-12-1985;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/efa32701-3d25-44f9-9596-ee99729fe669;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0;0;1;Total;;261;Phosphor, total-P; =;1,29;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-10-1978;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/83741042-a9d5-4751-9092-dbce32843a40;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;0,05;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-05-2006;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9ef40d35-dac9-4bd5-80d5-a7ec6496224d;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,7566666666666665;"0,2; 0,69; 1,38";1;Opløst - filtrat fra filtrering;;329;Silicium; =;0,987;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-05-2010;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8b520772-41fe-4713-927b-90cca514f44f;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 1; 0,5";1;Total;;261;Phosphor, total-P; =;0,088;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;15-11-2016;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a90fecd3-fbb4-4f37-a9a1-8d3623e4897d;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;1,0666666666666667;"0,2; 1; 2";1;Total;;53;Alkalinitet,total TA; =;2,5;mmol/l;0,05;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-07-1973;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2432b726-bca3-4859-ab38-ad30257c63ab;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,5;0,5;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;0,048;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;23-06-2014;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bfef98b0-3bcc-4646-9ea6-82da17eaea55;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Total;;13;pH; =;8,8;pH;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;09-07-2002;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7189b436-45f0-485d-bf9c-0ecad9f2c4fd;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"0,2; 1,2; 0,6";1;Total;;13;pH; =;8,7;pH;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-07-1992;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f27d4249-879e-45d7-a0aa-3e8ed5842553;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,43333333333333335;"0,4; 0,2; 0,7";1;Total;;185;COD, susp.stof ; =;85;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-07-1993;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b3492ac1-e72e-44e6-9d50-a0b20f57d863;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Total;;5;Konduktivitet; =;49,1;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-04-2022;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f23eecf5-ad1c-4d50-9b64-bf65bd4bdb90;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,7666666666666666;"1,4; 0,7; 0,2";1;Total;;312;Jern; =;0,058;mg/l;0,02;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-05-2006;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9ef40d35-dac9-4bd5-80d5-a7ec6496224d;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,7566666666666665;"0,2; 0,69; 1,38";1;Total;;1039;Chlorophyl (ukorrigeret); =;100;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-01-2006;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/16a429e2-ee98-489d-8ba7-3a2a9d2555d1;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;21;mg Pt/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;07-05-2012;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6221370e-e2e0-4cf5-b98f-66a28cef1022;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,5; 0,2; 1";1;Total;;5;Konduktivitet; =;46,5;mS/m;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-04-2010;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2b801261-4042-447c-9e57-a2db5c89be5c;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,3;0,3;1;Total;;241;Ammoniak+ammonium-N;<;0,005;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-04-1979;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8f52fb0f-b322-4c5a-96b3-061a8dc38d2b;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;13;pH; =;9,1;pH;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-08-2020;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7b03109f-1d6a-431c-baa3-cdb54903dfe1;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5;"0,8; 0,2";1;Total;;40;Glødetab,susp.stof; =;40;mg/l;1;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;15-07-2024;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a6bb26e8-964e-4ba3-a424-a1d679c80d50;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,3666666666666667;"0,2; 0,3; 0,6";1;Total;;53;Alkalinitet,total TA; =;2,9;mmol/l;0,05;0,05;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-06-1979;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7989364e-2c31-46a8-9241-21b7fadd6b99;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;5;Konduktivitet; =;57,1;mS/m;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-05-1976;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2057f901-2507-4eae-a2d4-c35dcab68cea;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;1039;Chlorophyl (ukorrigeret); =;158;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;23-07-1996;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c5720f8c-0723-46b6-a94a-d49791252bbb;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,8000000000000002;"1,6; 0,8; 0";1;Total;;1039;Chlorophyl (ukorrigeret); =;50;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;07-04-2016;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/32415197-c208-4d2e-ae49-89d70e9077ea;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,7666666666666666;"1,4; 0,7; 0,2";1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;20;mg Pt/l;1;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-07-1978;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/acdb0071-3fe8-4677-8d22-d8a07acf7885;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,1;0,1;1;Total;;74;Carbon, organisk TOC; =;39;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;25-09-1991;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5b9a8b-518d-4f8f-8695-7fb231378c41;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,3666666666666667;"0,6; 0,3; 0,2";1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,1;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2008;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48ec57-3aa3-4e94-baec-57fd0b32a62d;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,8; 0,4; 0,2";1;Total;;312;Jern; =;0,23;mg/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-06-1996;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4113114-fd99-462a-badc-122ac93dff8e;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5;"1; 0,5; 0";1;Total;;312;Jern; =;0,17;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;26-08-1987;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5426f5c5-ec0d-41ba-a21a-a31a92c568ed;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,30000000000000004;"0,4; 0,2";1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,01;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;02-09-2004;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/619f67ee-14e8-41b3-811e-e05c9e0f01c1;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,2; 0,8; 0,4";1;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;<;0,01;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;16-09-2014;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/dbb58480-011d-4a02-95cc-f072aacd78c0;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 1; 0,5";1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;0,006;mg/l;0,005;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-04-2013;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f0dea510-5c7e-4b1d-a88f-26c8e2c527a3;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,2; 0,4; 0,8";1;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N; =;0,007;mg/l;0,005;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;05-10-1977;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2ba3e97f-54de-49d9-ba04-83d7d6dda13e;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0;0;1;Total;;253;Nitrogen,total N; =;6,55;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b82d2060-ea59-4f29-b592-2a0ffdfbc849;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,35;"0,2; 0,5";1;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N; =;0,9;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;06-06-2007;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cffdd4a7-1a2a-4316-8b7a-4d13041f6210;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"0,2; 0,6; 1,2";1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,005;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;24-02-1976;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9b8d4b44-606c-4670-8866-8016e42e2765;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;3;Enkeltprøve;3;3;1;Total;;253;Nitrogen,total N; =;4,92;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;10-01-2018;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ce6de555-f396-4980-9401-471220373abd;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,7999999999999999;"1,5; 0,7; 0,2";1;Total;;1039;Chlorophyl (ukorrigeret); =;90;µg/l;0,3;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-10-1995;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f84b7d4d-ff8e-4e16-91fe-c816c3dfd987;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,25;"0; 0,5; 0,25";1;Total;;312;Jern; =;0,36;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;17-04-1997;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7fb822c5-b202-4b10-9860-ac8fcd42cfd0;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,4166666666666667;"0,2; 0,7; 0,35";1;Total;;13;pH; =;9,1;pH;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;18-04-2001;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/753e5632-0385-4803-941f-e87ee27c042b;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,7666666666666666;"1,4; 0,7; 0,2";1;Total;;1039;Chlorophyl (ukorrigeret); =;164;µg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;04-06-2024;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b8db5303-8eea-49c4-8fd8-153612f400ad;Aktivitetssted;32;693897,9998364563;6209574,003611643;1;1;Blandingsprøve;0,5166666666666667;"0,2; 0,45; 0,9";1;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;<;0,003;mg/l;0,003;0,003;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;20-08-2002;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/008ca2a8-7772-4b32-82fe-0597828087ea;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6666666666666666;"0,6; 0,2; 1,2";1;Total;;253;Nitrogen,total N; =;1,87;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;08-03-1989;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/86e57818-ac82-4291-870e-0d5fa4279e0a;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,3333333333333333;"0,5; 0,3; 0,2";1;Total;;185;COD, susp.stof ; =;95;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;16-09-2014;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/dbb58480-011d-4a02-95cc-f072aacd78c0;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 1; 0,5";1;Total;;53;Alkalinitet,total TA; =;2,2;mmol/l;0,05;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;30-01-1991;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1b8bb00f-ed1b-43e5-9f19-52c9da3412b0;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,2;0,2;1;Total;;32;Suspenderede stoffer; =;60;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;24-08-2009;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c73bd77f-b07c-466f-89b8-628b605da1d3;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,46666666666666673;"0,4; 0,8; 0,2";1;Opløst - filtrat fra filtrering;;25;Farvetal-Pt; =;20,6;mg Pt/l;9999999;;3
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;23-04-1991;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8e840eec-ae04-4d6a-8166-e956ab065b2f;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,43333333333333335;"0,2; 0,4; 0,7";1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,01;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;28-05-1973;1;Vandkemi, Sø;Nej;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/09b15c4f-1758-4dc3-9283-bcc336af1dd3;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Enkeltprøve;0,5;0,5;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;0,01;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;14-11-2000;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9c48adf2-b222-4045-aa17-8497b55676e1;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,5666666666666667;"0,2; 0,5; 1";1;Total;;312;Jern; =;0,15;mg/l;9999999;;2
Station;49000042;ARRESØ, kemi;FRB1690;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;18-06-2018;1;Vandkemi, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1dc19776-7bfb-4243-b1f6-6b9a8e21a037;Aktivitetssted;32;693897,9998371173;6209574,003614174;1;1;Blandingsprøve;0,6;"1; 0,2";1;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N; =;0,01;mg/l;0,003;;3
