﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Sedimentlag-fra (cm);Sedimentlag-til (cm);Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;3;Blandingsprøve;1;5;10;Ej oplyst;;253;Nitrogen,total N; =;17,6200008369051;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1799b391-4a2d-4559-baf3-debaca726093;Aktivitetssted;32;692735;6209960;1;6;Blandingsprøve;1;30;50;Ej oplyst;;280;Calcium; =;197,000009356998;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;1;Blandingsprøve;1;0;2;Ej oplyst;;253;Nitrogen,total N; =;24,9200011836365;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;5;Blandingsprøve;1;20;30;Ej oplyst;;36;Tørstof,total; =;10;pct VV;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;4;Blandingsprøve;1;10;20;Ej oplyst;;1138;Adsorberet P; =;0,00600000028498471;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3d96bdf7-4c02-46b7-95c2-b0a492355762;Aktivitetssted;32;694929;6209746;1;2;Blandingsprøve;1;2;5;Ej oplyst;;1138;Adsorberet P;<;0,00500000023748726;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-2014;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7a8b4b64-8f15-45c6-9c78-7b8b5f25367c;Aktivitetssted;32;692735;6209960;1;4;Blandingsprøve;1;10;20;Ej oplyst;;312;Jern; =;12,0000005699694;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/613136f4-b66a-4491-9cdb-c24372244bc3;Aktivitetssted;32;694929;6209746;1;2;Blandingsprøve;1;2;5;Ej oplyst;;261;Phosphor, total-P; =;1,60000007599592;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3d96bdf7-4c02-46b7-95c2-b0a492355762;Aktivitetssted;32;694929;6209746;1;2;Blandingsprøve;1;2;5;Ej oplyst;;1141;Organisk bundet P; =;0,220000010449439;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a89f45a-168d-415e-b802-9718cada3fb7;Aktivitetssted;32;695956;6208568;1;1;Blandingsprøve;1;0;2;Ej oplyst;;39;Glødetab, total; =;42;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;1;1;Blandingsprøve;1;0;2;Ej oplyst;;263;Phosphor, Fe-adsorberet; =;0,219000010401942;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-2014;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fa1c24a4-3113-44bd-977e-1625b5d6d902;Aktivitetssted;32;694929;6209746;1;2;Blandingsprøve;1;2;5;Ej oplyst;;261;Phosphor, total-P; =;1,70000008074567;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;6;Blandingsprøve;1;30;38;Ej oplyst;;280;Calcium; =;54,0000025648624;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6f37ad8b-0299-47bb-bceb-a3f7ef3dd5ac;Aktivitetssted;32;692735;6209960;1;2;Blandingsprøve;1;2;5;Ej oplyst;;39;Glødetab, total; =;40,7;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;5;Blandingsprøve;1;20;30;Ej oplyst;;253;Nitrogen,total N; =;13,740000652615;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;6;Blandingsprøve;1;30;39;Ej oplyst;;253;Nitrogen,total N; =;12,8900006122421;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;4;Blandingsprøve;1;10;20;Ej oplyst;;1141;Organisk bundet P; =;0,378000017954037;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ad06c7b4-5524-4ef2-80d6-606d87074051;Aktivitetssted;32;695956;6208568;1;4;Blandingsprøve;1;10;20;Ej oplyst;;39;Glødetab, total; =;27,3;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;1;Blandingsprøve;1;0;2;Ej oplyst;;36;Tørstof,total; =;2,8;pct VV;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;1;Blandingsprøve;1;0;2;Ej oplyst;;280;Calcium; =;150,000007124618;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1799b391-4a2d-4559-baf3-debaca726093;Aktivitetssted;32;692735;6209960;1;5;Blandingsprøve;1;20;30;Ej oplyst;;261;Phosphor, total-P; =;0,481000022846274;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1799b391-4a2d-4559-baf3-debaca726093;Aktivitetssted;32;692735;6209960;1;5;Blandingsprøve;1;20;30;Ej oplyst;;39;Glødetab, total; =;17,7;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;1;3;Blandingsprøve;1;5;10;Ej oplyst;;253;Nitrogen,total N; =;11,8000005604699;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3d96bdf7-4c02-46b7-95c2-b0a492355762;Aktivitetssted;32;694929;6209746;1;1;Blandingsprøve;1;0;2;Ej oplyst;;264;Phosphor, Ca-adsorberet; =;1,05000004987232;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-2014;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fa1c24a4-3113-44bd-977e-1625b5d6d902;Aktivitetssted;32;694929;6209746;1;3;Blandingsprøve;1;5;10;Ej oplyst;;261;Phosphor, total-P; =;1,70000008074567;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;4;Blandingsprøve;1;10;20;Ej oplyst;;36;Tørstof,total; =;7,6;pct VV;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;1;Blandingsprøve;1;0;2;Ej oplyst;;39;Glødetab, total; =;45;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;6;Blandingsprøve;1;30;38;Ej oplyst;;36;Tørstof,total; =;16,7000002488494;pct VV;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ad06c7b4-5524-4ef2-80d6-606d87074051;Aktivitetssted;32;695956;6208568;1;4;Blandingsprøve;1;10;20;Ej oplyst;;36;Tørstof,total; =;9,3;pct VV;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-2009;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7d157e1d-8fe8-4773-81a5-48b803b6e9ec;Aktivitetssted;32;692735;6209960;1;4;Blandingsprøve;1;10;20;Ej oplyst;;312;Jern; =;9,01000042795204;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0c7144e-fb25-47e9-9829-821356e038d2;Aktivitetssted;32;694929;6209746;1;4;Blandingsprøve;1;10;20;Ej oplyst;;253;Nitrogen,total N; =;11,8000005604699;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6f37ad8b-0299-47bb-bceb-a3f7ef3dd5ac;Aktivitetssted;32;692735;6209960;1;3;Blandingsprøve;1;5;10;Ej oplyst;;312;Jern; =;15,0000007124618;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0c7144e-fb25-47e9-9829-821356e038d2;Aktivitetssted;32;694929;6209746;1;4;Blandingsprøve;1;10;20;Ej oplyst;;36;Tørstof,total; =;14,1;pct VV;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;1;2;Blandingsprøve;1;2;5;Ej oplyst;;280;Calcium; =;83,0000039422884;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-2009;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5a2cc418-087b-4905-8650-dca9072d28dd;Aktivitetssted;32;694929;6209746;1;6;Blandingsprøve;1;30;39;Ej oplyst;;261;Phosphor, total-P; =;0,504000023938716;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f11240b4-a108-4df4-bba7-61922127c168;Aktivitetssted;32;695956;6208568;1;6;Blandingsprøve;1;30;50;Ej oplyst;;253;Nitrogen,total N; =;13,7000006507151;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0c7144e-fb25-47e9-9829-821356e038d2;Aktivitetssted;32;694929;6209746;1;1;Blandingsprøve;1;0;2;Ej oplyst;;312;Jern; =;10,970000521047;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3d96bdf7-4c02-46b7-95c2-b0a492355762;Aktivitetssted;32;694929;6209746;1;1;Blandingsprøve;1;0;2;Ej oplyst;;312;Jern; =;9,60000045597553;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f11240b4-a108-4df4-bba7-61922127c168;Aktivitetssted;32;695956;6208568;1;1;Blandingsprøve;1;0;2;Ej oplyst;;36;Tørstof,total; =;6,41;pct VV;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a89f45a-168d-415e-b802-9718cada3fb7;Aktivitetssted;32;695956;6208568;1;1;Blandingsprøve;1;0;2;Ej oplyst;;253;Nitrogen,total N; =;24,6800011722371;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0c7144e-fb25-47e9-9829-821356e038d2;Aktivitetssted;32;694929;6209746;1;2;Blandingsprøve;1;2;5;Ej oplyst;;261;Phosphor, total-P; =;1,32000006269664;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f11240b4-a108-4df4-bba7-61922127c168;Aktivitetssted;32;695956;6208568;1;3;Blandingsprøve;1;5;10;Ej oplyst;;36;Tørstof,total; =;20,3;pct VV;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;2;Blandingsprøve;1;2;5;Ej oplyst;;264;Phosphor, Ca-adsorberet; =;0,191000009072013;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;5;Blandingsprøve;1;20;30;Ej oplyst;;39;Glødetab, total; =;21;pct TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;05-11-2002;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f11240b4-a108-4df4-bba7-61922127c168;Aktivitetssted;32;695956;6208568;1;5;Blandingsprøve;1;20;30;Ej oplyst;;261;Phosphor, total-P; =;0,579000027501024;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3d96bdf7-4c02-46b7-95c2-b0a492355762;Aktivitetssted;32;694929;6209746;1;3;Blandingsprøve;1;5;8;Ej oplyst;;280;Calcium; =;87,0000041322783;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-2009;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5a2cc418-087b-4905-8650-dca9072d28dd;Aktivitetssted;32;694929;6209746;1;4;Blandingsprøve;1;10;20;Ej oplyst;;261;Phosphor, total-P; =;0,818000038852915;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;4;Blandingsprøve;1;10;20;Ej oplyst;;253;Nitrogen,total N; =;11,8000005604699;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;1;3;Blandingsprøve;1;5;10;Ej oplyst;;1138;Adsorberet P; =;0,0160000007599592;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/613136f4-b66a-4491-9cdb-c24372244bc3;Aktivitetssted;32;694929;6209746;1;1;Blandingsprøve;1;0;2;Ej oplyst;;261;Phosphor, total-P; =;1,50000007124618;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a89f45a-168d-415e-b802-9718cada3fb7;Aktivitetssted;32;695956;6208568;1;1;Blandingsprøve;1;0;2;Ej oplyst;;312;Jern; =;7,87400037399493;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;2;Blandingsprøve;1;2;5;Ej oplyst;;1138;Adsorberet P; =;0,011000000522472;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;2;Blandingsprøve;1;2;5;Ej oplyst;;280;Calcium; =;150,000007124618;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-2014;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fa1c24a4-3113-44bd-977e-1625b5d6d902;Aktivitetssted;32;694929;6209746;1;5;Blandingsprøve;1;20;30;Ej oplyst;;39;Glødetab, total; =;19;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;1;Blandingsprøve;1;0;2;Ej oplyst;;253;Nitrogen,total N; =;25,0000011874363;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;3;Blandingsprøve;1;5;10;Ej oplyst;;312;Jern; =;6,69000031775795;g/kg TS;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a89f45a-168d-415e-b802-9718cada3fb7;Aktivitetssted;32;695956;6208568;1;4;Blandingsprøve;1;10;20;Ej oplyst;;39;Glødetab, total; =;36,2;pct TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;27-12-1993;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1f5197b5-1d76-499d-b479-8635d30c8b4b;Aktivitetssted;32;692735;6209960;2;2;Blandingsprøve;1;2;5;Ej oplyst;;263;Phosphor, Fe-adsorberet; =;0,0370000017574057;g/kg TS;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9e6988d-37ab-4237-b542-d2fc5f942333;Aktivitetssted;32;694929;6209746;1;4;Blandingsprøve;1;10;20;Ej oplyst;;261;Phosphor, total-P; =;1,69000008027069;g/kg TS;9999999;;2
Station;49000095;ARRESØ ST A;FRB490063A;32;692735;6209960;Halsnæs;Region Hovedstaden;Sø;Arresø;11-11-1997;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67278144-484b-47a5-b7eb-3814aa77dea3;Aktivitetssted;32;692735;6209960;1;3;Blandingsprøve;1;5;10;Ej oplyst;;36;Tørstof,total; =;4,8;pct VV;9999999;;2
Station;49000096;ARRESØ ST B;FRB490063B;32;695956;6208568;Gribskov;Region Hovedstaden;Sø;Arresø;08-11-2018;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ad06c7b4-5524-4ef2-80d6-606d87074051;Aktivitetssted;32;695956;6208568;1;1;Blandingsprøve;1;0;2;Ej oplyst;;36;Tørstof,total; =;3,3;pct VV;9999999;;2
Station;49000097;ARRESØ ST C;FRB490063C;32;694929;6209746;Gribskov;Region Hovedstaden;Sø;Arresø;11-11-2009;1;Næringsstoffer sediment, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5a2cc418-087b-4905-8650-dca9072d28dd;Aktivitetssted;32;694929;6209746;1;3;Blandingsprøve;1;5;10;Ej oplyst;;36;Tørstof,total; =;6,14;pct VV;9999999;;2
