Dato (DK normaltid),Vandf¿ring D¿gnmiddel (DMP) (l/s),ks mrk.
04-10-2001 00:00,987.058,2
05-10-2001 00:00,952.217,2
06-10-2001 00:00,891.611,2
07-10-2001 00:00,815.682,2
08-10-2001 00:00,769.898,2
09-10-2001 00:00,703.609,2
10-10-2001 00:00,661.714,2
11-10-2001 00:00,667.868,2
12-10-2001 00:00,710.067,2
13-10-2001 00:00,671.311,2
14-10-2001 00:00,601.846,2
15-10-2001 00:00,597.297,2
16-10-2001 00:00,579.446,2
17-10-2001 00:00,537.262,2
18-10-2001 00:00,520.703,2
19-10-2001 00:00,501.263,2
20-10-2001 00:00,486.08,2
21-10-2001 00:00,478.555,2
22-10-2001 00:00,458.488,2
23-10-2001 00:00,439.059,2
24-10-2001 00:00,427.091,2
25-10-2001 00:00,417.933,2
26-10-2001 00:00,415.461,2
27-10-2001 00:00,433.575,2
28-10-2001 00:00,446.412,2
29-10-2001 00:00,425.255,2
30-10-2001 00:00,493.357,2
31-10-2001 00:00,488.953,2
01-11-2001 00:00,443.326,2
02-11-2001 00:00,410.697,2
03-11-2001 00:00,410.643,2
04-11-2001 00:00,416.028,2
05-11-2001 00:00,457.889,2
06-11-2001 00:00,515.779,2
07-11-2001 00:00,748.267,2
08-11-2001 00:00,1125.827,2
09-11-2001 00:00,1111.715,2
10-11-2001 00:00,859.069,2
11-11-2001 00:00,762.923,2
12-11-2001 00:00,721.954,2
13-11-2001 00:00,705.813,2
14-11-2001 00:00,651.563,2
15-11-2001 00:00,600.966,2
16-11-2001 00:00,572.505,2
17-11-2001 00:00,554.063,2
18-11-2001 00:00,548.699,2
19-11-2001 00:00,528.968,2
20-11-2001 00:00,498.07,2
21-11-2001 00:00,500.357,2
22-11-2001 00:00,617.835,2
23-11-2001 00:00,581.58,2
24-11-2001 00:00,540.908,2
25-11-2001 00:00,531.54,2
26-11-2001 00:00,632.394,2
27-11-2001 00:00,733.091,2
28-11-2001 00:00,758.368,2
29-11-2001 00:00,785.33,2
30-11-2001 00:00,730.363,2
01-12-2001 00:00,710.601,2
02-12-2001 00:00,971.598,2
03-12-2001 00:00,1026.916,2
04-12-2001 00:00,913.374,2
05-12-2001 00:00,849.238,2
06-12-2001 00:00,812.976,2
07-12-2001 00:00,745.045,2
08-12-2001 00:00,707.079,2
09-12-2001 00:00,686.412,2
10-12-2001 00:00,688.409,2
11-12-2001 00:00,677.874,2
12-12-2001 00:00,657.198,2
13-12-2001 00:00,631.725,2
14-12-2001 00:00,611.794,2
15-12-2001 00:00,600.483,2
16-12-2001 00:00,584.32,2
17-12-2001 00:00,582.397,2
18-12-2001 00:00,566.256,2
19-12-2001 00:00,575.215,2
20-12-2001 00:00,541.955,2
21-12-2001 00:00,618.25,2
22-12-2001 00:00,577.891,2
23-12-2001 00:00,521.386,2
24-12-2001 00:00,607.5,2
25-12-2001 00:00,1585.399,2
26-12-2001 00:00,1428.197,2
27-12-2001 00:00,1048.112,2
28-12-2001 00:00,941.225,2
29-12-2001 00:00,903.305,2
30-12-2001 00:00,823.45,2
31-12-2001 00:00,753.314,2
01-01-2002 00:00,906.424,2
02-01-2002 00:00,1966.91,2
03-01-2002 00:00,1852.91,2
04-01-2002 00:00,1394.63,2
05-01-2002 00:00,1070.87,2
06-01-2002 00:00,1139.27,2
07-01-2002 00:00,1253.27,2
08-01-2002 00:00,1114.19,2
09-01-2002 00:00,1255.55,2
10-01-2002 00:00,1209.95,2
11-01-2002 00:00,1132.43,2
12-01-2002 00:00,1123.532,2
13-01-2002 00:00,1052.083,2
14-01-2002 00:00,1061.967,2
15-01-2002 00:00,1011.654,2
16-01-2002 00:00,930.844,2
17-01-2002 00:00,902.793,2
18-01-2002 00:00,1087.43,2
19-01-2002 00:00,1235.74,2
20-01-2002 00:00,1386.164,2
21-01-2002 00:00,2062.369,2
22-01-2002 00:00,1811.849,2
23-01-2002 00:00,1642.262,2
24-01-2002 00:00,2045.894,2
25-01-2002 00:00,3190.768,2
26-01-2002 00:00,3307.76,2
27-01-2002 00:00,4365.421,2
28-01-2002 00:00,4310.171,2
29-01-2002 00:00,4124.212,2
30-01-2002 00:00,3754.949,2
31-01-2002 00:00,4066.241,2
01-02-2002 00:00,4551.051,2
02-02-2002 00:00,4710.528,2
03-02-2002 00:00,4395.288,2
04-02-2002 00:00,3778.795,2
05-02-2002 00:00,3621.047,2
06-02-2002 00:00,3514.896,2
07-02-2002 00:00,3113.425,2
08-02-2002 00:00,2934,2
09-02-2002 00:00,3231.905,2
10-02-2002 00:00,3174.278,2
11-02-2002 00:00,2791.153,2
12-02-2002 00:00,2771.011,2
13-02-2002 00:00,2339.024,2
14-02-2002 00:00,1927.622,2
15-02-2002 00:00,1710.507,2
16-02-2002 00:00,1590.332,2
17-02-2002 00:00,1499.235,2
18-02-2002 00:00,1421.06,2
19-02-2002 00:00,1386.371,2
20-02-2002 00:00,1340.225,2
21-02-2002 00:00,1456.19,2
22-02-2002 00:00,1638.59,2
23-02-2002 00:00,2195.261,2
24-02-2002 00:00,3666.931,2
25-02-2002 00:00,3166.344,2
26-02-2002 00:00,3121.092,2
27-02-2002 00:00,4615.846,2
28-02-2002 00:00,4673.223,2
01-03-2002 00:00,4586.289,2
02-03-2002 00:00,4116.366,2
03-03-2002 00:00,3538.614,2
04-03-2002 00:00,3451.237,2
05-03-2002 00:00,3064.219,2
06-03-2002 00:00,2939.455,2
07-03-2002 00:00,3105.934,2
08-03-2002 00:00,2580.586,2
09-03-2002 00:00,2240.821,2
10-03-2002 00:00,1988.634,2
11-03-2002 00:00,1810.252,2
12-03-2002 00:00,1651.111,2
13-03-2002 00:00,1531.161,2
14-03-2002 00:00,1417.194,2
15-03-2002 00:00,1315.154,2
16-03-2002 00:00,1223.365,2
17-03-2002 00:00,1157.6,2
18-03-2002 00:00,1143.814,2
19-03-2002 00:00,1176.477,2
20-03-2002 00:00,1108.237,2
21-03-2002 00:00,1021.402,2
22-03-2002 00:00,962.675,2
23-03-2002 00:00,909.473,2
24-03-2002 00:00,868.536,2
25-03-2002 00:00,833.077,2
26-03-2002 00:00,805.427,2
27-03-2002 00:00,770.517,2
28-03-2002 00:00,741.578,2
29-03-2002 00:00,723.196,2
30-03-2002 00:00,704.96,2
31-03-2002 00:00,686.001,2
01-04-2002 00:00,666.473,2
02-04-2002 00:00,646.433,2
03-04-2002 00:00,626.501,2
04-04-2002 00:00,611.525,2
05-04-2002 00:00,594.118,2
06-04-2002 00:00,576.674,2
07-04-2002 00:00,565.321,2
08-04-2002 00:00,555.521,2
09-04-2002 00:00,547.571,2
10-04-2002 00:00,537.896,2
11-04-2002 00:00,534.183,2
12-04-2002 00:00,534.806,2
13-04-2002 00:00,539.475,2
14-04-2002 00:00,534.857,2
15-04-2002 00:00,521.408,2
16-04-2002 00:00,496.31,2
17-04-2002 00:00,507.71,2
18-04-2002 00:00,532.79,2
19-04-2002 00:00,573.83,2
20-04-2002 00:00,496.31,2
21-04-2002 00:00,468.95,2
22-04-2002 00:00,468.95,2
23-04-2002 00:00,475.79,2
24-04-2002 00:00,459.83,2
25-04-2002 00:00,455.27,2
26-04-2002 00:00,455.27,2
27-04-2002 00:00,541.91,2
28-04-2002 00:00,589.79,2
29-04-2002 00:00,612.59,2
30-04-2002 00:00,617.15,2
01-05-2002 00:00,528.23,2
02-05-2002 00:00,490.887,2
03-05-2002 00:00,564.948,2
04-05-2002 00:00,659.578,2
05-05-2002 00:00,859.175,2
06-05-2002 00:00,828.655,2
07-05-2002 00:00,713.345,2
08-05-2002 00:00,645.332,2
09-05-2002 00:00,612.803,2
10-05-2002 00:00,568.587,2
11-05-2002 00:00,530.82,2
12-05-2002 00:00,509.63,2
13-05-2002 00:00,493.16,2
14-05-2002 00:00,492.222,2
15-05-2002 00:00,485.87,2
16-05-2002 00:00,477.458,2
17-05-2002 00:00,489.994,2
18-05-2002 00:00,471.234,2
19-05-2002 00:00,464.322,2
20-05-2002 00:00,456.772,2
21-05-2002 00:00,441.457,2
22-05-2002 00:00,431.174,2
23-05-2002 00:00,419.509,2
24-05-2002 00:00,463.635,2
25-05-2002 00:00,488.102,2
26-05-2002 00:00,473.405,2
27-05-2002 00:00,616.576,2
28-05-2002 00:00,541.45,2
29-05-2002 00:00,502.102,2
30-05-2002 00:00,500.042,2
31-05-2002 00:00,483.384,2
01-06-2002 00:00,471.08,2
02-06-2002 00:00,456.916,2
03-06-2002 00:00,447.076,2
04-06-2002 00:00,441.465,2
05-06-2002 00:00,426.774,2
06-06-2002 00:00,416.179,2
07-06-2002 00:00,409.139,2
08-06-2002 00:00,409.689,2
09-06-2002 00:00,403.183,2
10-06-2002 00:00,400.043,2
11-06-2002 00:00,1320.426,2
12-06-2002 00:00,1695.108,2
13-06-2002 00:00,1303.43,2
14-06-2002 00:00,1171.19,2
15-06-2002 00:00,1027.55,2
16-06-2002 00:00,1139.27,2
17-06-2002 00:00,947.75,2
18-06-2002 00:00,706.07,2
19-06-2002 00:00,662.75,2
20-06-2002 00:00,605.75,2
21-06-2002 00:00,885.595,2
22-06-2002 00:00,809.7,2
23-06-2002 00:00,610.95,2
24-06-2002 00:00,477.741,2
25-06-2002 00:00,397.746,2
26-06-2002 00:00,353.056,2
27-06-2002 00:00,367.928,2
28-06-2002 00:00,416.966,2
29-06-2002 00:00,398.628,2
30-06-2002 00:00,380.41,2
01-07-2002 00:00,405.333,2
02-07-2002 00:00,441.666,2
03-07-2002 00:00,375.246,2
04-07-2002 00:00,392.066,2
05-07-2002 00:00,525.686,2
06-07-2002 00:00,506.046,2
07-07-2002 00:00,532.649,2
08-07-2002 00:00,519.514,2
09-07-2002 00:00,454.153,2
10-07-2002 00:00,387.035,2
11-07-2002 00:00,353.958,2
12-07-2002 00:00,329.57,2
13-07-2002 00:00,324.585,2
14-07-2002 00:00,308.848,2
15-07-2002 00:00,300.676,2
16-07-2002 00:00,292.786,2
17-07-2002 00:00,286.607,2
18-07-2002 00:00,293.787,2
19-07-2002 00:00,302.906,2
20-07-2002 00:00,292.341,2
21-07-2002 00:00,290.221,2
22-07-2002 00:00,836.712,2
23-07-2002 00:00,1607.878,2
24-07-2002 00:00,1863.616,2
25-07-2002 00:00,1931.028,2
26-07-2002 00:00,1860.548,2
27-07-2002 00:00,1659.655,2
28-07-2002 00:00,1371.588,2
29-07-2002 00:00,1084.252,2
30-07-2002 00:00,856.296,2
31-07-2002 00:00,719.677,2
01-08-2002 00:00,632.837,2
02-08-2002 00:00,617.022,2
03-08-2002 00:00,918.088,2
04-08-2002 00:00,1170.81,2
05-08-2002 00:00,1072.004,2
06-08-2002 00:00,938.6,2
07-08-2002 00:00,822.197,2
08-08-2002 00:00,710.707,2
09-08-2002 00:00,629.75,2
10-08-2002 00:00,571.725,2
11-08-2002 00:00,528.127,2
12-08-2002 00:00,1132.127,2
13-08-2002 00:00,1870.633,2
14-08-2002 00:00,1908.644,2
15-08-2002 00:00,1818.941,2
16-08-2002 00:00,1647.166,2
17-08-2002 00:00,1418.286,2
18-08-2002 00:00,1201.695,2
19-08-2002 00:00,950.168,2
20-08-2002 00:00,715.713,2
21-08-2002 00:00,653.285,2
22-08-2002 00:00,592.455,2
23-08-2002 00:00,543.346,2
24-08-2002 00:00,506.155,2
25-08-2002 00:00,474.184,2
26-08-2002 00:00,477.236,2
27-08-2002 00:00,572.928,2
28-08-2002 00:00,555.064,2
29-08-2002 00:00,516.999,2
30-08-2002 00:00,487.603,2
31-08-2002 00:00,462.43,2
01-09-2002 00:00,442.362,2
02-09-2002 00:00,416.318,2
03-09-2002 00:00,411.443,2
04-09-2002 00:00,412.603,2
05-09-2002 00:00,401.662,2
06-09-2002 00:00,393.345,2
07-09-2002 00:00,385.24,2
08-09-2002 00:00,379.228,2
09-09-2002 00:00,375.739,2
10-09-2002 00:00,370.541,2
11-09-2002 00:00,366.884,2
12-09-2002 00:00,373.302,2
13-09-2002 00:00,377.093,2
14-09-2002 00:00,377.512,2
15-09-2002 00:00,369.569,2
16-09-2002 00:00,364.243,2
17-09-2002 00:00,363.078,2
18-09-2002 00:00,357.745,2
19-09-2002 00:00,350.927,2
20-09-2002 00:00,368.028,2
21-09-2002 00:00,413.999,2
22-09-2002 00:00,418.755,2
23-09-2002 00:00,419.081,2
24-09-2002 00:00,388.804,2
25-09-2002 00:00,388.813,2
26-09-2002 00:00,398.747,2
27-09-2002 00:00,407.845,2
28-09-2002 00:00,386.915,2
29-09-2002 00:00,374.785,2
30-09-2002 00:00,370.695,2
01-10-2002 00:00,365.899,2
02-10-2002 00:00,364.953,2
03-10-2002 00:00,365.111,2
04-10-2002 00:00,376.663,2
05-10-2002 00:00,397.402,2
06-10-2002 00:00,420.586,2
07-10-2002 00:00,408.406,2
