﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;04-07-1995;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d4eae816-e686-4132-9bc9-cc819c13fe63;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Ej oplyst;;312;Jern; =;0,21;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;25-04-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8db32f02-4ac8-42d4-90ab-08a83dca8432;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,09;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;03-06-1997;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/aa5a6073-6e26-4d0f-a972-4dacd05b909c;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;5;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;11-04-1995;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/966d3b1e-afe7-49a3-a0ff-5f0aa007d2d8;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,06;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;01-08-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/15bf901b-14ff-4e9d-b317-30ddba75fb0b;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Total;;435;BOD ufortyndet;<;0,4;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;31-05-2011;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ebeda489-5a07-46c1-b519-2ba5dfda992c;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;3,11;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;11-09-2007;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6e3e69a7-500f-45b4-948f-2fe19fc6162f;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;3,2;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;04-11-1998;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6802ef30-95cb-4aae-adec-8687e1cf49fc;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Total;;435;BOD ufortyndet; =;1;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;13-03-1996;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/471ac4f0-0816-4799-b665-5483945cbc36;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Ej oplyst;;312;Jern; =;0,46;mg/l;9999999;;3
Station;49000057;LYNGBY Å, PUMPESTATION;NST1320, 49.19, 1320, 490091, FRB1320;32;692580;6203087;Hillerød;Region Hovedstaden;Vandløb;Poel Å;02-12-1998;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/205584de-069f-43a5-857f-10a549ab8f65;FRB1320;32;692580;6203087;1;1;Enkeltprøve;1;Total;;13;pH; =;7,6;pH;9999999;;3
