﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/0870be54-5fd2-4735-b25c-e3d7fc889a1e;08-07-2018;1947386457;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;50;mg/l;;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/ea93f5a9-06a7-4941-848e-53f3bbaa346b;20-05-1997;1491571856;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,24;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/ead2774f-b44d-4d80-87b2-f50484743fed;19-01-2005;1200773980;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;2,7;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/c8d93408-5d8a-43c6-ba09-cff72ac518be;23-07-2019;475370774;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;52;mg/l;;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/2991e811-3649-48fa-98c5-1274302f508c;12-10-2016;1251310740;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;240;mg/l;;0,2;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b24abfe1-54a9-4c53-be1e-39a6a358cbd6;21-06-2006;1445242143;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;45;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/f4beeb0f-d0e3-4be1-bf4f-794169fef7cd;18-08-2020;1462923283;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;26;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/1c40992d-52ea-45b3-b499-492a5622eec5;18-01-2016;1867664039;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;241;Ammoniak+ammonium-N;;6;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/96c9cf41-398e-4885-958e-89ad21a4e2ca;16-08-2000;87124991;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;32;Suspenderede stoffer;<;2;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/47e85131-f78e-4185-ad01-20eaf00be86a;30-05-2001;1674962190;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;19;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/bcccea0f-be04-4d38-bf81-9b239dc2861c;03-11-2011;1860626362;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;28;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/04f0b5c4-21dd-4c55-89fa-d980b1088b1b;07-05-1991;1659706189;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/861115a7-02ba-4979-bccb-338f0870b076;10-05-2022;1814191790;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;1598;Perfluorheptansulfonsyre (lineær);<;0,3;ng/l;;0,3;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/dcf4b617-0ce7-4505-a131-306e839be574;14-12-2021;336275142;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;170;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/f7bb1781-b11b-4c90-bd47-f64cdcbc09de;24-09-2024;1805159423;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;999;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/977f275c-8aa5-4258-8f4c-731cd9bc351c;17-04-1991;1531768963;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;32;Suspenderede stoffer;;11;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/08b51eb1-f30d-45da-8d56-877f621f5189;13-08-2001;1957620609;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/c53136fa-b0ec-481a-a175-81995a0c3e29;23-03-2022;128459228;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;0,19;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/f054ffce-f7e5-4f7b-90b6-44533c729d6d;05-07-2014;1464984761;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;6,03;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/9df52a67-9884-4611-9004-57201ed77149;23-04-2013;1419045120;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;32;Suspenderede stoffer;;3,3;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/07825cd6-62a0-49aa-9d04-98e8a317d796;15-01-2018;380681717;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;3,1;mg/l;;0,01;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/7f3425ca-6848-4a0e-9587-c42e70638beb;04-02-2015;1565688820;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;241;Ammoniak+ammonium-N;;0,076;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/ab095b46-c0cf-4985-9144-489099e8cdf2;22-04-2019;1798196278;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;7,4;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/e0d1ad5a-c6cf-41b2-9a57-720fac7bd5e4;28-08-2024;254178343;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;6,7;mg/l;999;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/7239c956-7003-4d48-848e-7183e4719223;09-06-1998;1669299395;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;0,01;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/75a4eafd-783a-48dd-9431-c7a67698083d;11-11-2015;1306996003;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;13;pH;;7,9;pH;;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/24463497-f8f9-4dcd-aed3-76b7346b4a4e;18-03-1993;1956596592;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;<;2;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/fdb7a025-c7ef-410f-a3a4-742dd03b5888;31-07-2011;1759709617;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;32;Suspenderede stoffer;<;2;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b18a4b38-f970-493c-8d67-ef85e7c3a0aa;25-07-2024;2053980968;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;2,4;mg/l;999;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/c252401e-b0ef-43cb-b639-e2d7f3bb8ed8;10-07-2005;233517119;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;;180;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/ba4798a9-0c9b-43c2-b797-9b68dbc335e2;10-06-2015;501825328;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;241;Ammoniak+ammonium-N;<;0,003;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/916cbd47-b1f9-4f7a-a4d9-08dc28a6466f;13-07-2022;1375732974;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;176;BI5 modificeret ;;220;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/bf333bb8-067c-42b0-baee-ec1df8fb270b;07-05-1996;128273351;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;<;2;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/45d80bff-f06b-422c-8e3a-3cdcd74cd1bc;04-07-2001;802321193;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;47;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/861e76a6-4a4e-4f74-981f-2ca7e7b76978;13-11-2007;1978962716;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/fac8f62b-8efe-4542-b6f4-ef8c47f15eb2;14-01-2003;804393410;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;10;mg/l;;0,005;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/acba3f2b-d1f9-4781-ab64-6d599633de8a;21-06-2015;1451431733;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;32;Suspenderede stoffer;;220;mg/l;;0,2;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/c3db1ec3-0405-431e-923a-185d42fd4ddf;22-02-2012;950701225;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;260;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/d8fafd24-9fb3-49ff-ae6c-de354c0a17e3;02-12-1997;866282274;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;;230;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/9bd66096-d80b-4cd5-ac97-845fe900b0b4;09-01-2006;1391132331;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;39;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/6aadacb4-7d8a-43cf-b1e7-2a8d23cd6721;01-12-1998;329067234;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;23;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/e5be2763-6672-47ba-8d9c-801384519693;08-08-2022;1478055194;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;176;BI5 modificeret ;;250;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/0a27e82b-b7e0-460f-a096-4b2b32e1f81e;07-05-2003;924026592;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Puljet prøve / flowproportional;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;17;mg/l;;0,005;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/1e4e742e-0c05-4ab7-a3fa-b4faa3450199;08-12-2011;1364075195;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;253;Nitrogen, total N;;15,2;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/a5175c48-5cf3-49bf-a05e-88304c9755f5;26-04-2021;1955711726;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;8,9;mg/l;;0,003;2
